"Tissue","OG","n_pairs","Pairs","species","gene_id","galGal_geneID","taeGut_geneID"
"Muscle","OG_0011384",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_002187288.7.1",NA,NA
"Muscle","OG_0011384",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","WASHC5-like_stringtie_mRNA_19127",NA,NA
"Muscle","OG_0011755",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","Klf4-like_stringtie_mRNA_12519",NA,NA
"Muscle","OG_0011755",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_072922211.1.186",NA,NA
"Muscle","OG_0011755",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","Klf4-like_stringtie_mRNA_46942",NA,NA
"Muscle","OG_0011755",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","Klf4-like_stringtie_mRNA_2425",NA,NA
"Muscle","OG_0011755",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","Klf4-like_stringtie_mRNA_43579",NA,NA
"Muscle","OG_0011755",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_030258317.4.71",NA,NA
"Muscle","OG_0011755",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_072922211.1.207",NA,NA
"Muscle","OG_0011755",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","Klf4-like_stringtie_mRNA_32196",NA,NA
"Muscle","OG_0011755",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030258317.4.194",NA,NA
"Muscle","OG_0011821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_030255988.4.334",NA,NA
"Muscle","OG_0011821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","KPNB1-like_stringtie_mRNA_63340",NA,NA
"Muscle","OG_0011821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030255989.4.518",NA,NA
"Muscle","OG_0011821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030255988.4.542",NA,NA
"Muscle","OG_0011821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_046904459.1.2543",NA,NA
"Muscle","OG_0011821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_030255988.4.383",NA,NA
"Muscle","OG_0011821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030255988.4.987",NA,NA
"Muscle","OG_0011821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030255988.4.118",NA,NA
"Muscle","OG_0011821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_030255988.4.-1",NA,NA
"Muscle","OG_0011823",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","IMPA1-like_stringtie_mRNA_52847",NA,NA
"Muscle","OG_0011823",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","IMPA1-like_stringtie_mRNA_6171",NA,NA
"Muscle","OG_0011823",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","IMPA1-like_stringtie_mRNA_13642",NA,NA
"Muscle","OG_0011823",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","IMPA1-like_stringtie_mRNA_21997",NA,NA
"Muscle","OG_0011823",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","IMPA1-like_stringtie_mRNA_24285",NA,NA
"Muscle","OG_0011823",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","IMPA1-like_stringtie_mRNA_37577",NA,NA
"Muscle","OG_0011823",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_002199713.7.9",NA,NA
"Muscle","OG_0011823",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","IMPA1-like_stringtie_mRNA_13775",NA,NA
"Muscle","OG_0011823",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_002199713.7.242",NA,NA
"Muscle","OG_0011916",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","Cebpd-like_stringtie_mRNA_44824",NA,NA
"Muscle","OG_0011916",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030266182.4.94",NA,NA
"Muscle","OG_0011916",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030266182.4.71",NA,NA
"Muscle","OG_0011916",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030266182.4.100",NA,NA
"Muscle","OG_0011916",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_19987",NA,NA
"Muscle","OG_0011916",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_030266182.4.1",NA,NA
"Muscle","OG_0011916",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","Cebpd-like_stringtie_mRNA_43291",NA,NA
"Muscle","OG_0011916",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","Cebpd-like_stringtie_mRNA_13441",NA,NA
"Muscle","OG_0011916",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_030266182.4.27",NA,NA
"Muscle","OG_0011917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_20919",NA,NA
"Muscle","OG_0011917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030288682.4.25",NA,NA
"Muscle","OG_0011917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","CEBPB-like_stringtie_mRNA_5228",NA,NA
"Muscle","OG_0011917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030288682.4.111",NA,NA
"Muscle","OG_0011917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","CEBPB-like_stringtie_mRNA_44536",NA,NA
"Muscle","OG_0011917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","CEBPB-like_stringtie_mRNA_26056",NA,NA
"Muscle","OG_0011917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030288682.4.57",NA,NA
"Muscle","OG_0011917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","CEBPB-like_stringtie_mRNA_45790",NA,NA
"Muscle","OG_0011917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","stringtie_mRNA_809",NA,NA
"Muscle","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","VCPIP1-like_stringtie_mRNA_23823",NA,NA
"Muscle","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_002198863.7.13",NA,NA
"Muscle","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_002198863.7.47",NA,NA
"Muscle","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_002198863.7.18",NA,NA
"Muscle","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_002198863.7.2928",NA,NA
"Muscle","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","VCPIP1-like_stringtie_mRNA_46726",NA,NA
"Muscle","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","VCPIP1-like_stringtie_mRNA_35459",NA,NA
"Muscle","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_002198863.7.1",NA,NA
"Muscle","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","VCPIP1-like_stringtie_mRNA_38296",NA,NA
"Muscle","OG_0012211",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_072917162.1.33",NA,NA
"Muscle","OG_0012211",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_072917160.1.25",NA,NA
"Muscle","OG_0012211",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_5764",NA,NA
"Muscle","OG_0012211",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","TBC1D20-like_stringtie_mRNA_30468",NA,NA
"Muscle","OG_0012211",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","TBC1D20-like_stringtie_mRNA_361",NA,NA
"Muscle","OG_0012211",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","TBC1D20-like_stringtie_mRNA_25587",NA,NA
"Muscle","OG_0012211",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","TBC1D20-like_stringtie_mRNA_58367",NA,NA
"Muscle","OG_0012211",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_072917160.1.32",NA,NA
"Muscle","OG_0012211",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","TBC1D20-like_stringtie_mRNA_42402",NA,NA
"Muscle","OG_0012238",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_16532",NA,NA
"Muscle","OG_0012238",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","stringtie_mRNA_23442",NA,NA
"Muscle","OG_0012238",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_1560",NA,NA
"Muscle","OG_0012238",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_25437",NA,NA
"Muscle","OG_0012238",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_35326",NA,NA
"Muscle","OG_0012238",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","SLC8A1-like_stringtie_mRNA_1327",NA,NA
"Muscle","OG_0012238",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","SLC8A1-like_stringtie_mRNA_8295",NA,NA
"Muscle","OG_0012238",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","stringtie_mRNA_41858",NA,NA
"Muscle","OG_0012238",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","stringtie_mRNA_15095",NA,NA
"Muscle","OG_0012267",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","stringtie_mRNA_10104",NA,NA
"Muscle","OG_0012267",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_22483",NA,NA
"Muscle","OG_0012267",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","stringtie_mRNA_27348",NA,NA
"Muscle","OG_0012267",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_18614",NA,NA
"Muscle","OG_0012267",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","stringtie_mRNA_40554",NA,NA
"Muscle","OG_0012267",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_072929832.1.34",NA,NA
"Muscle","OG_0012267",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_60481",NA,NA
"Muscle","OG_0012267",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","stringtie_mRNA_42906",NA,NA
"Muscle","OG_0012267",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","stringtie_mRNA_53582",NA,NA
"Muscle","OG_0012471",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_27504",NA,NA
"Muscle","OG_0012471",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_012569247.5.101",NA,NA
"Muscle","OG_0012471",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_012569247.5.24",NA,NA
"Muscle","OG_0012471",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_012569247.5.106",NA,NA
"Muscle","OG_0012471",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_13396",NA,NA
"Muscle","OG_0012471",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_012569247.5.65",NA,NA
"Muscle","OG_0012471",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_17727",NA,NA
"Muscle","OG_0012471",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_012569247.5.2",NA,NA
"Muscle","OG_0012471",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_012569247.5.1153",NA,NA
"Muscle","OG_0012476",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","NM_001245878.1.1",NA,NA
"Muscle","OG_0012476",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","NM_001245878.1.47",NA,NA
"Muscle","OG_0012476",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","NM_001245878.1.24",NA,NA
"Muscle","OG_0012476",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","NM_001245878.1.10",NA,NA
"Muscle","OG_0012476",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","NM_001245878.1.4394",NA,NA
"Muscle","OG_0012476",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","NM_001245878.1.9",NA,NA
"Muscle","OG_0012476",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","NM_001245878.1.74",NA,NA
"Muscle","OG_0012476",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","NM_001245878.1.2",NA,NA
"Muscle","OG_0012476",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","NM_001245878.1.5",NA,NA
"Muscle","OG_0012533",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_030290329.3.232",NA,NA
"Muscle","OG_0012533",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030290329.3.278",NA,NA
"Muscle","OG_0012533",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","UDC-like_stringtie_mRNA_57475",NA,NA
"Muscle","OG_0012533",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","UDC-like_stringtie_mRNA_35311",NA,NA
"Muscle","OG_0012533",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","UDC-like_stringtie_mRNA_32560",NA,NA
"Muscle","OG_0012533",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_025142987.3.233",NA,NA
"Muscle","OG_0012533",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_025142987.3.808",NA,NA
"Muscle","OG_0012533",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_025142987.3.123",NA,NA
"Muscle","OG_0012533",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_030290329.3.656",NA,NA
"Muscle","OG_0012554",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_012573538.5.18",NA,NA
"Muscle","OG_0012554",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","TRAPPC11-like_stringtie_mRNA_31631",NA,NA
"Muscle","OG_0012554",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","TRAPPC11-like_stringtie_mRNA_22820",NA,NA
"Muscle","OG_0012554",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_012573538.5.99",NA,NA
"Muscle","OG_0012554",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","NM_001031536.2.78",NA,NA
"Muscle","OG_0012554",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","TRAPPC11-like_stringtie_mRNA_28723",NA,NA
"Muscle","OG_0012554",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_012573538.5.35",NA,NA
"Muscle","OG_0012554",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_012573538.5.6",NA,NA
"Muscle","OG_0012554",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_012573538.5.23",NA,NA
"Muscle","OG_0012586",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_072934817.1.228",NA,NA
"Muscle","OG_0012586",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","MBD4-like_stringtie_mRNA_21256",NA,NA
"Muscle","OG_0012586",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_046899763.1.223",NA,NA
"Muscle","OG_0012586",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_15291",NA,NA
"Muscle","OG_0012586",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","MBD4-like_stringtie_mRNA_21621",NA,NA
"Muscle","OG_0012586",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","MBD4-like_stringtie_mRNA_35157",NA,NA
"Muscle","OG_0012586",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","MBD4-like_stringtie_mRNA_29603",NA,NA
"Muscle","OG_0012586",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","RPL32-like_stringtie_mRNA_18194",NA,NA
"Muscle","OG_0012586",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_025154417.2.577",NA,NA
"Muscle","OG_0012627",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_046938791.1.7",NA,NA
"Muscle","OG_0012627",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_030269090.4.60",NA,NA
"Muscle","OG_0012627",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_030269090.4.17",NA,NA
"Muscle","OG_0012627",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_030269090.4.128",NA,NA
"Muscle","OG_0012627",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_030269090.4.1523",NA,NA
"Muscle","OG_0012627",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","Lpgat1-like_stringtie_mRNA_975",NA,NA
"Muscle","OG_0012627",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_030269090.4.228",NA,NA
"Muscle","OG_0012627",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_030269090.4.25",NA,NA
"Muscle","OG_0012627",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","stringtie_mRNA_13255",NA,NA
"Muscle","OG_0012636",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_046942509.1.56",NA,NA
"Muscle","OG_0012636",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_030290349.4.42",NA,NA
"Muscle","OG_0012636",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_046942509.1.48",NA,NA
"Muscle","OG_0012636",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","TAF3-like_stringtie_mRNA_28544",NA,NA
"Muscle","OG_0012636",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","TAF3-like_stringtie_mRNA_18202",NA,NA
"Muscle","OG_0012636",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","TAF3-like_stringtie_mRNA_47369",NA,NA
"Muscle","OG_0012636",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","TAF3-like_stringtie_mRNA_18363",NA,NA
"Muscle","OG_0012636",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","TAF3-like_stringtie_mRNA_37854",NA,NA
"Muscle","OG_0012636",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","TAF3-like_stringtie_mRNA_40222",NA,NA
"Muscle","OG_0012682",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030287829.4.144",NA,NA
"Muscle","OG_0012682",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","VPS53-like_stringtie_mRNA_12715",NA,NA
"Muscle","OG_0012682",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_54268",NA,NA
"Muscle","OG_0012682",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030287828.4.78",NA,NA
"Muscle","OG_0012682",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_502",NA,NA
"Muscle","OG_0012682",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","VPS53-like_stringtie_mRNA_12873",NA,NA
"Muscle","OG_0012682",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","VPS53-like_stringtie_mRNA_14473",NA,NA
"Muscle","OG_0012682",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","stringtie_mRNA_7404",NA,NA
"Muscle","OG_0012682",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","VPS53-like_stringtie_mRNA_3916",NA,NA
"Muscle","OG_0012693",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_046938920.1.3",NA,NA
"Muscle","OG_0012693",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","FBXO9-like_stringtie_mRNA_23069",NA,NA
"Muscle","OG_0012693",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_002195638.7.76",NA,NA
"Muscle","OG_0012693",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_002195638.7.146",NA,NA
"Muscle","OG_0012693",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_046938920.1.1624",NA,NA
"Muscle","OG_0012693",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_030267343.4.3",NA,NA
