"Tissue","OG","n_pairs","Pairs","species","gene_id"
"Brain","OG_0028777",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","SLC27A4-like_stringtie_mRNA_17831"
"Brain","OG_0028777",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_40340"
"Brain","OG_0028777",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","SLC27A4-like_stringtie_mRNA_23783"
"Brain","OG_0028777",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","SLC27A4-like_stringtie_mRNA_43819"
"Brain","OG_0028777",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","SLC27A4-like_stringtie_mRNA_33592"
"Brain","OG_0028777",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","SLC27A4-like_stringtie_mRNA_26562"
"Brain","OG_0028840",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","RUFY3-like_stringtie_mRNA_12536"
"Brain","OG_0028840",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","RUFY3-like_stringtie_mRNA_50384"
"Brain","OG_0028840",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_35760"
"Brain","OG_0028840",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030272201.4.279"
"Brain","OG_0028840",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_030272199.4.1753"
"Brain","OG_0028840",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","RUFY3-like_stringtie_mRNA_11917"
"Brain","OG_0028840",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030272201.4.299"
"Brain","OG_0028840",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030272199.4.108"
"Brain","OG_0028840",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","RUFY3-like_stringtie_mRNA_47751"
"Brain","OG_0028850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_16348"
"Brain","OG_0028850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_072934971.1.27"
"Brain","OG_0028850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_046899948.1.7"
"Brain","OG_0028850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_072934971.1.2"
"Brain","OG_0028850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","KLHDC8B-like_stringtie_mRNA_8046"
"Brain","OG_0028850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_072934969.1.8"
"Brain","OG_0028850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_072934971.1.955"
"Brain","OG_0028850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_046899948.1.16"
"Brain","OG_0028850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_046899948.1.537"
"Brain","OG_0028894",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_16383"
"Brain","OG_0028894",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","stringtie_mRNA_50191"
"Brain","OG_0028894",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","Setd5-like_stringtie_mRNA_8783"
"Brain","OG_0028894",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_040646248.2.2"
"Brain","OG_0028894",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","SETD5-like_stringtie_mRNA_4604"
"Brain","OG_0028894",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_015293099.4.10"
"Brain","OG_0028894",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","SETD5-like_stringtie_mRNA_6478"
"Brain","OG_0028894",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","SETD5-like_stringtie_mRNA_17816"
"Brain","OG_0028894",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_040646248.2.537"
"Brain","OG_0028934",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","SIPA1L2-like_stringtie_mRNA_2403"
"Brain","OG_0028934",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","SIPA1L2-like_stringtie_mRNA_31762"
"Brain","OG_0028934",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","SIPA1L2-like_stringtie_mRNA_23750"
"Brain","OG_0028934",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","SIPA1L2-like_stringtie_mRNA_23364"
"Brain","OG_0028934",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","stringtie_mRNA_26362"
"Brain","OG_0028934",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","SIPA1L2-like_stringtie_mRNA_14734"
"Brain","OG_0028934",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","SIPA1L2-like_stringtie_mRNA_57617"
"Brain","OG_0028934",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","SIPA1L2-like_stringtie_mRNA_18469"
"Brain","OG_0028934",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","SIPA1L2-like_stringtie_mRNA_50454"
"Brain","OG_0028971",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","SLC16A12-like_stringtie_mRNA_3996"
"Brain","OG_0028971",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","SLC16A12-like_stringtie_mRNA_25631"
"Brain","OG_0028971",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_072931102.1.42"
"Brain","OG_0028971",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","SLC16A12-like_stringtie_mRNA_27128"
"Brain","OG_0028971",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","SLC16A12-like_stringtie_mRNA_23644"
"Brain","OG_0028971",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_004942143.4.12"
"Brain","OG_0028971",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_072931102.1.69"
"Brain","OG_0028971",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","stringtie_mRNA_5844"
"Brain","OG_0028971",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","SLC16A12-like_stringtie_mRNA_6275"
"Brain","OG_0028976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_030258688.4.1"
"Brain","OG_0028976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","SLC16A7-like_stringtie_mRNA_3945"
"Brain","OG_0028976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","SLC16A7-like_stringtie_mRNA_2458"
"Brain","OG_0028976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","SLC16A7-like_stringtie_mRNA_640"
"Brain","OG_0028976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","SLC16A7-like_stringtie_mRNA_5312"
"Brain","OG_0028976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","SLC16A7-like_stringtie_mRNA_48493"
"Brain","OG_0028976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","SLC16A7-like_stringtie_mRNA_64778"
"Brain","OG_0028976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","SLC16A7-like_stringtie_mRNA_46330"
"Brain","OG_0028976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","SLC16A7-like_stringtie_mRNA_5274"
"Brain","OG_0029015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_072932855.1.83"
"Brain","OG_0029015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_072932855.1.2"
"Brain","OG_0029015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_072932855.1.63"
"Brain","OG_0029015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_072932855.1.116"
"Brain","OG_0029015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_072932855.1.3115"
"Brain","OG_0029015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_072932855.1.17"
"Brain","OG_0029015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_072932855.1.53"
"Brain","OG_0029015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_072932855.1.9"
"Brain","OG_0029015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_072932855.1.594"
"Brain","OG_0029817",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_18441"
"Brain","OG_0029817",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","JADE2-like_stringtie_mRNA_30098"
"Brain","OG_0029817",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_030283968.4.60"
"Brain","OG_0029817",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_025155032.3.157"
"Brain","OG_0029817",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","JADE2-like_stringtie_mRNA_11599"
"Brain","OG_0029817",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_48064"
"Brain","OG_0029817",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_45153"
"Brain","OG_0029817",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Jade2-like_stringtie_mRNA_44644"
"Brain","OG_0029817",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030283968.4.938"
"Brain","OG_0029892",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_015277178.3.325"
"Brain","OG_0029892",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","UGGT1-like_stringtie_mRNA_68730"
"Brain","OG_0029892",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_015277178.3.46"
"Brain","OG_0029892",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030280425.4.75"
"Brain","OG_0029892",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_030280427.4.2859"
"Brain","OG_0029892",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","UGGT1-like_stringtie_mRNA_8057"
"Brain","OG_0029892",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","UGGT1-like_stringtie_mRNA_45897"
"Brain","OG_0029892",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","UGGT1-like_stringtie_mRNA_37691"
"Brain","OG_0029892",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","UGGT1-like_stringtie_mRNA_28660"
"Brain","OG_0029953",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","XM_015294456.4.153"
"Brain","OG_0029953",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","CASKIN1-like_stringtie_mRNA_25578"
"Brain","OG_0029953",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","CASKIN1-like_stringtie_mRNA_35598"
"Brain","OG_0029953",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","XM_015294456.4.125"
"Brain","OG_0029953",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","Caskin1-like_stringtie_mRNA_6278"
"Brain","OG_0029953",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","CASKIN1-like_stringtie_mRNA_6491"
"Brain","OG_0029953",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","CASKIN1-like_stringtie_mRNA_9771"
"Brain","OG_0029953",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","XM_015294456.4.35"
"Brain","OG_0029953",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","CASKIN1-like_stringtie_mRNA_17122"
"Brain","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_032750025.3.344"
"Brain","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_48381"
"Brain","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","AMOTL2-like_stringtie_mRNA_57257"
"Brain","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_31947"
"Brain","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_032750026.3.4367"
"Brain","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","AMOTL2-like_stringtie_mRNA_45211"
"Brain","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_12946"
"Brain","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","AMOTL2-like_stringtie_mRNA_37510"
"Brain","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_032750023.3.1756"
"Brain","OG_0031013",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","AACS-like_stringtie_mRNA_18170"
"Brain","OG_0031013",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_002188690.7.116"
"Brain","OG_0031013",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_002188690.7.96"
"Brain","OG_0031013",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_002188690.7.29"
"Brain","OG_0031013",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","AACS-like_stringtie_mRNA_28183"
"Brain","OG_0031013",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","AACS-like_stringtie_mRNA_25203"
"Brain","OG_0031013",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_002188690.7.129"
"Brain","OG_0031013",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_002188690.7.46"
"Brain","OG_0031013",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_002188690.7.104"
"Brain","OG_0031021",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","Shc2-like_stringtie_mRNA_49794"
"Brain","OG_0031021",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","Shc2-like_stringtie_mRNA_17577"
"Brain","OG_0031021",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030256592.4.333"
"Brain","OG_0031021",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_015300005.4.388"
"Brain","OG_0031021",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","Shc2-like_stringtie_mRNA_47060"
"Brain","OG_0031021",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_030256592.4.293"
"Brain","OG_0031021",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030256592.4.890"
"Brain","OG_0031021",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030256592.4.145"
"Brain","OG_0031021",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","Shc2-like_stringtie_mRNA_52677"
"Brain","OG_0031226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_002199777.7.1"
"Brain","OG_0031226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","NM_204289.2.263"
"Brain","OG_0031226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","HSP90B1-like_stringtie_mRNA_43667"
"Brain","OG_0031226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","HSP90B1-like_stringtie_mRNA_37649"
"Brain","OG_0031226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_002199777.7.-1"
"Brain","OG_0031226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","HSP90B1-like_stringtie_mRNA_39798"
"Brain","OG_0031226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","TDG-like_stringtie_mRNA_36502"
"Brain","OG_0031226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","HSP90B1-like_stringtie_mRNA_9989"
"Brain","OG_0031226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","HSP90B1-like_stringtie_mRNA_46145"
"Brain","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","A12-like_stringtie_mRNA_58492"
"Brain","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","A12-like_stringtie_mRNA_47269"
"Brain","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","A12-like_stringtie_mRNA_30686"
"Brain","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","A12-like_stringtie_mRNA_29616"
"Brain","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","A12-like_stringtie_mRNA_35236"
"Brain","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_002194919.7.43"
"Brain","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_002194919.7.103"
"Brain","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","A12-like_stringtie_mRNA_25698"
"Brain","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_002194919.7.106"
"Brain","OG_0031343",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","ITGA1-like_stringtie_mRNA_59342"
"Brain","OG_0031343",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","stringtie_mRNA_36412"
"Brain","OG_0031343",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","Itga1-like_stringtie_mRNA_33088"
"Brain","OG_0031343",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","Itga1-like_stringtie_mRNA_44027"
"Brain","OG_0031343",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_36573"
"Brain","OG_0031343",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_2618"
"Brain","OG_0031343",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","ITGA1-like_stringtie_mRNA_6961"
"Brain","OG_0031343",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","ITGA1-like_stringtie_mRNA_36885"
"Brain","OG_0031343",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","ITGA1-like_stringtie_mRNA_63907"
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","Aldh6a1-like_stringtie_mRNA_48151"
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_004941779.5.5"
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_030273153.4.1"
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","ALDH6A1-like_stringtie_mRNA_9856"
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_030273153.4.1239"
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","Aldh6a1-like_stringtie_mRNA_31736"
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","Aldh6a1-like_stringtie_mRNA_38430"
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","ALDH6A1-like_stringtie_mRNA_43830"
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030273153.4.382"
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","SLITRK5-like_stringtie_mRNA_40604"
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","SLITRK5-like_stringtie_mRNA_2584"
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","SLITRK5-like_stringtie_mRNA_3537"
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030275987.4.366"
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030275975.4.302"
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_33657"
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030275975.4.239"
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","stringtie_mRNA_10665"
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030275975.4.609"
