"Tissue","OG","n_pairs","Pairs","species","gene_id","galGal_geneID","taeGut_geneID"
"Heart","OG_0029817",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_48064",NA,NA
"Heart","OG_0029817",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_45153",NA,NA
"Heart","OG_0029817",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Jade2-like_stringtie_mRNA_44644",NA,NA
"Heart","OG_0029817",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030283968.4.938",NA,NA
"Heart","OG_0029848",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_072924719.1.34",NA,NA
"Heart","OG_0029848",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_040691082.2.14",NA,NA
"Heart","OG_0029848",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","ARFGEF1-like_stringtie_mRNA_27241",NA,NA
"Heart","OG_0029848",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_072924719.1.18",NA,NA
"Heart","OG_0029848",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_046928359.1.14",NA,NA
"Heart","OG_0029848",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","ARFGEF1-like_stringtie_mRNA_37679",NA,NA
"Heart","OG_0029848",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_046928359.1.6",NA,NA
"Heart","OG_0029848",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","ARFGEF1-like_stringtie_mRNA_13685",NA,NA
"Heart","OG_0029848",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","ARFGEF1-like_stringtie_mRNA_43095",NA,NA
"Heart","OG_0029918",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","SCAF11-like_stringtie_mRNA_2523",NA,NA
"Heart","OG_0029918",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","SCAF11-like_stringtie_mRNA_49109",NA,NA
"Heart","OG_0029918",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","SCAF11-like_stringtie_mRNA_2508",NA,NA
"Heart","OG_0029918",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","SCAF11-like_stringtie_mRNA_27686",NA,NA
"Heart","OG_0029918",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","SCAF11-like_stringtie_mRNA_26617",NA,NA
"Heart","OG_0029918",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_041711621.2.9",NA,NA
"Heart","OG_0029918",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","SCAF11-like_stringtie_mRNA_33171",NA,NA
"Heart","OG_0029918",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_041711624.2.2",NA,NA
"Heart","OG_0029918",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","SCAF11-like_stringtie_mRNA_30185",NA,NA
"Heart","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_032750025.3.344",NA,NA
"Heart","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","stringtie_mRNA_48381",NA,NA
"Heart","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","AMOTL2-like_stringtie_mRNA_57257",NA,NA
"Heart","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_31947",NA,NA
"Heart","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_032750026.3.4367",NA,NA
"Heart","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","AMOTL2-like_stringtie_mRNA_45211",NA,NA
"Heart","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_12946",NA,NA
"Heart","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","AMOTL2-like_stringtie_mRNA_37510",NA,NA
"Heart","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_032750023.3.1756",NA,NA
"Heart","OG_0030993",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_002198266.6.8",NA,NA
"Heart","OG_0030993",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_002198266.6.131",NA,NA
"Heart","OG_0030993",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_040697868.2.125",NA,NA
"Heart","OG_0030993",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","ZNF292-like_stringtie_mRNA_29063",NA,NA
"Heart","OG_0030993",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_072926625.1.115",NA,NA
"Heart","OG_0030993",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_072926624.1.3",NA,NA
"Heart","OG_0030993",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_072926624.1.8",NA,NA
"Heart","OG_0030993",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_040697868.2.6",NA,NA
"Heart","OG_0030993",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_072926625.1.111",NA,NA
"Heart","OG_0031092",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","Rab11fip1-like_stringtie_mRNA_35023",NA,NA
"Heart","OG_0031092",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_030290149.4.241",NA,NA
"Heart","OG_0031092",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","Rab11fip1-like_stringtie_mRNA_57172",NA,NA
"Heart","OG_0031092",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_030290148.4.283",NA,NA
"Heart","OG_0031092",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_072917670.1.2520",NA,NA
"Heart","OG_0031092",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_030290149.4.153",NA,NA
"Heart","OG_0031092",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","Rab11fip1-like_stringtie_mRNA_38081",NA,NA
"Heart","OG_0031092",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","Rab11fip1-like_stringtie_mRNA_27157",NA,NA
"Heart","OG_0031092",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","Rab11fip1-like_stringtie_mRNA_22503",NA,NA
"Heart","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","TRIB2-like_stringtie_mRNA_9683",NA,NA
"Heart","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_012572883.5.29",NA,NA
"Heart","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","TRIB2-like_stringtie_mRNA_15233",NA,NA
"Heart","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_012572883.5.122",NA,NA
"Heart","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","TRIB2-like_stringtie_mRNA_13134",NA,NA
"Heart","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_012572883.5.2026",NA,NA
"Heart","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","TRIB2-like_stringtie_mRNA_154",NA,NA
"Heart","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","TRIB2-like_stringtie_mRNA_9523",NA,NA
"Heart","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","TRIB2-like_stringtie_mRNA_15164",NA,NA
"Heart","OG_0031145",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_030264339.4.12",NA,NA
"Heart","OG_0031145",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","CUL2-like_stringtie_mRNA_22833",NA,NA
"Heart","OG_0031145",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_030264338.4.2",NA,NA
"Heart","OG_0031145",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","CUL2-like_stringtie_mRNA_29882",NA,NA
"Heart","OG_0031145",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","CUL2-like_stringtie_mRNA_13951",NA,NA
"Heart","OG_0031145",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","CUL2-like_stringtie_mRNA_29978",NA,NA
"Heart","OG_0031145",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","stringtie_mRNA_22943",NA,NA
"Heart","OG_0031145",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","CUL2-like_stringtie_mRNA_245",NA,NA
"Heart","OG_0031145",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","NM_001389310.2.87",NA,NA
"Heart","OG_0031190",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_072935347.1.10",NA,NA
"Heart","OG_0031190",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_29769",NA,NA
"Heart","OG_0031190",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","stringtie_mRNA_56174",NA,NA
"Heart","OG_0031190",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_030284181.4.53",NA,NA
"Heart","OG_0031190",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","Larp1-like_stringtie_mRNA_5697",NA,NA
"Heart","OG_0031190",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_030284181.4.15",NA,NA
"Heart","OG_0031190",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_072935349.1.78",NA,NA
"Heart","OG_0031190",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_072935350.1.20",NA,NA
"Heart","OG_0031190",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","Larp1-like_stringtie_mRNA_47187",NA,NA
"Heart","OG_0031217",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","PARD3B-like_stringtie_mRNA_29169",NA,NA
"Heart","OG_0031217",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","PARD3B-like_stringtie_mRNA_5583",NA,NA
"Heart","OG_0031217",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","Pard3b-like_stringtie_mRNA_28897",NA,NA
"Heart","OG_0031217",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","PARD3B-like_stringtie_mRNA_21844",NA,NA
"Heart","OG_0031217",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","PARD3B-like_stringtie_mRNA_37046",NA,NA
"Heart","OG_0031217",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","PARD3B-like_stringtie_mRNA_10990",NA,NA
"Heart","OG_0031217",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","PARD3B-like_stringtie_mRNA_48859",NA,NA
"Heart","OG_0031217",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","PARD3B-like_stringtie_mRNA_15918",NA,NA
"Heart","OG_0031217",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","PARD3B-like_stringtie_mRNA_25148",NA,NA
"Heart","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","A12-like_stringtie_mRNA_58492",NA,NA
"Heart","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","A12-like_stringtie_mRNA_47269",NA,NA
"Heart","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","A12-like_stringtie_mRNA_30686",NA,NA
"Heart","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","A12-like_stringtie_mRNA_29616",NA,NA
"Heart","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","A12-like_stringtie_mRNA_35236",NA,NA
"Heart","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_002194919.7.43",NA,NA
"Heart","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_002194919.7.103",NA,NA
"Heart","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","A12-like_stringtie_mRNA_25698",NA,NA
"Heart","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_002194919.7.106",NA,NA
"Heart","OG_0031383",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","Aldh6a1-like_stringtie_mRNA_48151",NA,NA
"Heart","OG_0031383",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_004941779.5.5",NA,NA
"Heart","OG_0031383",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030273153.4.1",NA,NA
"Heart","OG_0031383",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","ALDH6A1-like_stringtie_mRNA_9856",NA,NA
"Heart","OG_0031383",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_030273153.4.1239",NA,NA
"Heart","OG_0031383",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","Aldh6a1-like_stringtie_mRNA_31736",NA,NA
"Heart","OG_0031383",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","Aldh6a1-like_stringtie_mRNA_38430",NA,NA
"Heart","OG_0031383",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","ALDH6A1-like_stringtie_mRNA_43830",NA,NA
"Heart","OG_0031383",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_030273153.4.382",NA,NA
"Heart","OG_0031504",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_002192738.6.251",NA,NA
"Heart","OG_0031504",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","RSF1-like_stringtie_mRNA_50393",NA,NA
"Heart","OG_0031504",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","RSF1-like_stringtie_mRNA_35740",NA,NA
"Heart","OG_0031504",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_002192738.6.279",NA,NA
"Heart","OG_0031504",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","RSF1-like_stringtie_mRNA_38",NA,NA
"Heart","OG_0031504",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_002192738.6.41",NA,NA
"Heart","OG_0031504",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","rsf1-like_stringtie_mRNA_23200",NA,NA
"Heart","OG_0031504",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","RSF1-like_stringtie_mRNA_34913",NA,NA
"Heart","OG_0031504",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","RSF1-like_stringtie_mRNA_47757",NA,NA
"Heart","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_030289191.4.341",NA,NA
"Heart","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_030289191.4.396",NA,NA
"Heart","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","Ece1-like_stringtie_mRNA_43976",NA,NA
"Heart","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_030289192.4.615",NA,NA
"Heart","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_015297252.4.4292",NA,NA
"Heart","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","stringtie_mRNA_16229",NA,NA
"Heart","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","ECE1-like_stringtie_mRNA_29250",NA,NA
"Heart","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","stringtie_mRNA_26547",NA,NA
"Heart","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","Ece1-like_stringtie_mRNA_11574",NA,NA
"Heart","OG_0033035",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","JCAD-like_stringtie_mRNA_23341",NA,NA
"Heart","OG_0033035",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","JCAD-like_stringtie_mRNA_22994",NA,NA
"Heart","OG_0033035",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","JCAD-like_stringtie_mRNA_26751",NA,NA
"Heart","OG_0033035",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","JCAD-like_stringtie_mRNA_29984",NA,NA
"Heart","OG_0033035",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_040694158.2.324",NA,NA
"Heart","OG_0033035",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","stringtie_mRNA_29359",NA,NA
"Heart","OG_0033035",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_030264429.4.73",NA,NA
"Heart","OG_0033035",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","JCAD-like_stringtie_mRNA_314",NA,NA
"Heart","OG_0033035",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030264428.4.110",NA,NA
"Heart","OG_0033037",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","Lamb2-like_stringtie_mRNA_16323",NA,NA
"Heart","OG_0033037",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_030283030.4.27",NA,NA
"Heart","OG_0033037",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","Lamb2-like_stringtie_mRNA_8733",NA,NA
"Heart","OG_0033037",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","NM_204166.3.2",NA,NA
"Heart","OG_0033037",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","Lamb2-like_stringtie_mRNA_11079",NA,NA
"Heart","OG_0033037",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","NM_204166.3.10",NA,NA
"Heart","OG_0033037",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_030283030.4.939",NA,NA
"Heart","OG_0033037",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_030283030.4.16",NA,NA
"Heart","OG_0033037",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","NM_204166.3.537",NA,NA
"Heart","OG_0033038",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","LAMB1-like_stringtie_mRNA_27097",NA,NA
"Heart","OG_0033038",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","LAMB1-like_stringtie_mRNA_27861",NA,NA
"Heart","OG_0033038",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","LAMB1-like_stringtie_mRNA_23641",NA,NA
"Heart","OG_0033038",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","LAMB1-like_stringtie_mRNA_21400",NA,NA
"Heart","OG_0033038",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","XM_030292018.4.573",NA,NA
"Heart","OG_0033038",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","Lamb1-like_stringtie_mRNA_47577",NA,NA
"Heart","OG_0033038",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","XM_030292018.4.16",NA,NA
"Heart","OG_0033038",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","Lamb1-like_stringtie_mRNA_41340",NA,NA
"Heart","OG_0033038",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","XM_030292018.4.109",NA,NA
"Heart","OG_0033398",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","TUBA1C-like_stringtie_mRNA_43080",NA,NA
"Heart","OG_0033398",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_002195476.7.169",NA,NA
"Heart","OG_0033398",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","alphaTub84B-like_stringtie_mRNA_17487",NA,NA
"Heart","OG_0033398",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_26805",NA,NA
"Heart","OG_0033398",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","alphaTub84B-like_stringtie_mRNA_38713",NA,NA
"Heart","OG_0033398",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","alphaTub84B-like_stringtie_mRNA_41985",NA,NA
"Heart","OG_0033398",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_002195476.7.990",NA,NA
