"Tissue","OG","n_pairs","Pairs","species","gene_id","transcript_root","galGal_geneID","taeGut_geneID"
"Kidney","OG_0042619",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","drySqu","Helz2-like_stringtie_mRNA_20456","Helz2-like_stringtie_mRNA_20456",NA,NA
"Kidney","OG_0042619",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCan","Helz2-like_stringtie_mRNA_19533","Helz2-like_stringtie_mRNA_19533",NA,NA
"Kidney","OG_0042619",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCri","XM_072916952.1.29","XM_072916952.1",NA,"HELZ2"
"Kidney","OG_0042619",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakLuc","XM_072916952.1.42","XM_072916952.1",NA,"HELZ2"
"Kidney","OG_0042619",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaAtr","XM_030288372.4.1789","XM_030288372.4",NA,"HELZ2"
"Kidney","OG_0042619",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaBer","Helz2-like_stringtie_mRNA_25661","Helz2-like_stringtie_mRNA_25661",NA,NA
"Kidney","OG_0042619",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaCae","meb2-like_stringtie_mRNA_58285","meb2-like_stringtie_mRNA_58285",NA,NA
"Kidney","OG_0042619",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaDol","XM_004177086.6.32","XM_004177086.6",NA,"HELZ2"
"Kidney","OG_0042619",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaRuf","stringtie_mRNA_42296","stringtie_mRNA_42296",NA,NA
"Kidney","OG_0042675",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","stringtie_mRNA_41185","stringtie_mRNA_41185",NA,NA
"Kidney","OG_0042675",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","stringtie_mRNA_68463","stringtie_mRNA_68463",NA,NA
"Kidney","OG_0042675",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","TNKS1BP1-like_stringtie_mRNA_59139","TNKS1BP1-like_stringtie_mRNA_59139",NA,NA
"Kidney","OG_0042675",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","TNKS1BP1-like_stringtie_mRNA_41886","TNKS1BP1-like_stringtie_mRNA_41886",NA,NA
"Kidney","OG_0042675",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","stringtie_mRNA_38788","stringtie_mRNA_38788",NA,NA
"Kidney","OG_0042675",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","TNKS1BP1-like_stringtie_mRNA_13698","TNKS1BP1-like_stringtie_mRNA_13698",NA,NA
"Kidney","OG_0042675",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","XM_030273646.4.1803","XM_030273646.4",NA,"TNKS1BP1"
"Kidney","OG_0042675",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","XM_046942365.1.225","XM_046942365.1","TNKS1BP1",NA
"Kidney","OG_0042675",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","XM_030273646.4.1972","XM_030273646.4",NA,"TNKS1BP1"
"Kidney","OG_0042691",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","drySqu","XM_030274018.4.20","XM_030274018.4",NA,"SMAD9"
"Kidney","OG_0042691",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCan","XM_030274028.4.28","XM_030274028.4",NA,"SMAD9"
"Kidney","OG_0042691",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCri","SMAD9-like_stringtie_mRNA_15762","SMAD9-like_stringtie_mRNA_15762",NA,NA
"Kidney","OG_0042691",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakLuc","XM_030274028.4.6","XM_030274028.4",NA,"SMAD9"
"Kidney","OG_0042691",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaAtr","XM_030274018.4.229","XM_030274018.4",NA,"SMAD9"
"Kidney","OG_0042691",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaBer","XM_030274018.4.28","XM_030274018.4",NA,"SMAD9"
"Kidney","OG_0042691",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaCae","stringtie_mRNA_61846","stringtie_mRNA_61846",NA,NA
"Kidney","OG_0042691",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaDol","XM_030274018.4.8","XM_030274018.4",NA,"SMAD9"
"Kidney","OG_0042691",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaRuf","XM_030274018.4.153","XM_030274018.4",NA,"SMAD9"
"Kidney","OG_0042763",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","drg1-like_stringtie_mRNA_47457","drg1-like_stringtie_mRNA_47457",NA,NA
"Kidney","OG_0042763",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","XM_012572127.5.220","XM_012572127.5",NA,"NDRG1"
"Kidney","OG_0042763",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","XM_012572127.5.30","XM_012572127.5",NA,"NDRG1"
"Kidney","OG_0042763",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","XM_040695409.2.84","XM_040695409.2","NDRG1",NA
"Kidney","OG_0042763",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","XM_012572127.5.47","XM_012572127.5",NA,"NDRG1"
"Kidney","OG_0042763",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","XM_040695409.2.25","XM_040695409.2","NDRG1",NA
"Kidney","OG_0042763",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","drg1-like_stringtie_mRNA_19773","drg1-like_stringtie_mRNA_19773",NA,NA
"Kidney","OG_0042763",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","XM_012572127.5.1","XM_012572127.5",NA,"NDRG1"
"Kidney","OG_0042763",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","drg1-like_stringtie_mRNA_1252","drg1-like_stringtie_mRNA_1252",NA,NA
"Kidney","OG_0042797",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_040650074.2.105","XM_040650074.2","RABGEF1",NA
"Kidney","OG_0042797",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","RABGEF1-like_stringtie_mRNA_29005","RABGEF1-like_stringtie_mRNA_29005",NA,NA
"Kidney","OG_0042797",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_072916705.1.130","XM_072916705.1",NA,"RABGEF1"
"Kidney","OG_0042797",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_030288120.4.645","XM_030288120.4",NA,"RABGEF1"
"Kidney","OG_0042797",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","RABGEF1-like_stringtie_mRNA_18514","RABGEF1-like_stringtie_mRNA_18514",NA,NA
"Kidney","OG_0042797",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","RABGEF1-like_stringtie_mRNA_43360","RABGEF1-like_stringtie_mRNA_43360",NA,NA
"Kidney","OG_0042797",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","RABGEF1-like_stringtie_mRNA_54757","RABGEF1-like_stringtie_mRNA_54757",NA,NA
"Kidney","OG_0042797",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_072916705.1.72","XM_072916705.1",NA,"RABGEF1"
"Kidney","OG_0042797",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","RABGEF1-like_stringtie_mRNA_36958","RABGEF1-like_stringtie_mRNA_36958",NA,NA
"Kidney","OG_0042842",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_030288060.4.110","XM_030288060.4",NA,"P2RX1"
"Kidney","OG_0042842",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_030288060.4.124","XM_030288060.4",NA,"P2RX1"
"Kidney","OG_0042842",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","P2RX1-like_stringtie_mRNA_18522","P2RX1-like_stringtie_mRNA_18522",NA,NA
"Kidney","OG_0042842",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","stringtie_mRNA_44570","stringtie_mRNA_44570",NA,NA
"Kidney","OG_0042842",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_030288060.4.1254","XM_030288060.4",NA,"P2RX1"
"Kidney","OG_0042842",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_002192423.6.90","XM_002192423.6",NA,"P2RX1"
"Kidney","OG_0042842",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","stringtie_mRNA_55669","stringtie_mRNA_55669",NA,NA
"Kidney","OG_0042842",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","stringtie_mRNA_7721","stringtie_mRNA_7721",NA,NA
"Kidney","OG_0042842",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_002192423.6.666","XM_002192423.6",NA,"P2RX1"
"Kidney","OG_0042863",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","FBXO34-like_stringtie_mRNA_4995","FBXO34-like_stringtie_mRNA_4995",NA,NA
"Kidney","OG_0042863",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","stringtie_mRNA_3817","stringtie_mRNA_3817",NA,NA
"Kidney","OG_0042863",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","FBXO34-like_stringtie_mRNA_59280","FBXO34-like_stringtie_mRNA_59280",NA,NA
"Kidney","OG_0042863",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","stringtie_mRNA_8060","stringtie_mRNA_8060",NA,NA
"Kidney","OG_0042863",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","FBXO34-like_stringtie_mRNA_49125","FBXO34-like_stringtie_mRNA_49125",NA,NA
"Kidney","OG_0042863",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","stringtie_mRNA_32562","stringtie_mRNA_32562",NA,NA
"Kidney","OG_0042863",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","stringtie_mRNA_25954","stringtie_mRNA_25954",NA,NA
"Kidney","OG_0042863",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","FBXO34-like_stringtie_mRNA_32770","FBXO34-like_stringtie_mRNA_32770",NA,NA
"Kidney","OG_0042863",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","stringtie_mRNA_9734","stringtie_mRNA_9734",NA,NA
"Kidney","OG_0042911",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","XM_030256362.4.191","XM_030256362.4",NA,"AOC3"
"Kidney","OG_0042911",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","AOC3-like_stringtie_mRNA_1502","AOC3-like_stringtie_mRNA_1502",NA,NA
"Kidney","OG_0042911",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","XM_030256362.4.359","XM_030256362.4",NA,"AOC3"
"Kidney","OG_0042911",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","XM_030256362.4.203","XM_030256362.4",NA,"AOC3"
"Kidney","OG_0042911",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","XM_030256362.4.2736","XM_030256362.4",NA,"AOC3"
"Kidney","OG_0042911",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","XM_004948624.5.304","XM_004948624.5","AOC3",NA
"Kidney","OG_0042911",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_23011","stringtie_mRNA_23011",NA,NA
"Kidney","OG_0042911",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","XM_030256362.4.83","XM_030256362.4",NA,"AOC3"
"Kidney","OG_0042911",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","stringtie_mRNA_59234","stringtie_mRNA_59234",NA,NA
"Kidney","OG_0042925",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_041711058.2.95","XM_041711058.2",NA,"PLIN2"
"Kidney","OG_0042925",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_002192388.7.352","XM_002192388.7",NA,"PLIN2"
"Kidney","OG_0042925",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","PLIN2-like_stringtie_mRNA_7760","PLIN2-like_stringtie_mRNA_7760",NA,NA
"Kidney","OG_0042925",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","PLIN2-like_stringtie_mRNA_36417","PLIN2-like_stringtie_mRNA_36417",NA,NA
"Kidney","OG_0042925",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","PLIN2-like_stringtie_mRNA_29299","PLIN2-like_stringtie_mRNA_29299",NA,NA
"Kidney","OG_0042925",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","PLIN2-like_stringtie_mRNA_157","PLIN2-like_stringtie_mRNA_157",NA,NA
"Kidney","OG_0042925",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_002192388.7.110","XM_002192388.7",NA,"PLIN2"
"Kidney","OG_0042925",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","PLIN2-like_stringtie_mRNA_7266","PLIN2-like_stringtie_mRNA_7266",NA,NA
"Kidney","OG_0042925",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_015280095.4.468","XM_015280095.4","PLIN2",NA
"Kidney","OG_0042929",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","XM_002190014.6.107","XM_002190014.6",NA,"KLHL6"
"Kidney","OG_0042929",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","XM_002190014.6.78","XM_002190014.6",NA,"KLHL6"
"Kidney","OG_0042929",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","KLHL6-like_stringtie_mRNA_10241","KLHL6-like_stringtie_mRNA_10241",NA,NA
"Kidney","OG_0042929",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","KLHL6-like_stringtie_mRNA_32127","KLHL6-like_stringtie_mRNA_32127",NA,NA
"Kidney","OG_0042929",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","KLHL6-like_stringtie_mRNA_23323","KLHL6-like_stringtie_mRNA_23323",NA,NA
"Kidney","OG_0042929",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","XM_002190014.6.76","XM_002190014.6",NA,"KLHL6"
"Kidney","OG_0042929",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","KLHL6-like_stringtie_mRNA_45867","KLHL6-like_stringtie_mRNA_45867",NA,NA
"Kidney","OG_0042929",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","XM_002190014.6.42","XM_002190014.6",NA,"KLHL6"
"Kidney","OG_0042929",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","stringtie_mRNA_28638","stringtie_mRNA_28638",NA,NA
"Kidney","OG_0042932",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_072933157.1.107","XM_072933157.1",NA,"KLHL24"
"Kidney","OG_0042932",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_072933157.1.78","XM_072933157.1",NA,"KLHL24"
"Kidney","OG_0042932",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_072933157.1.104","XM_072933157.1",NA,"KLHL24"
"Kidney","OG_0042932",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_072933157.1.75","XM_072933157.1",NA,"KLHL24"
"Kidney","OG_0042932",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_072933157.1.161","XM_072933157.1",NA,"KLHL24"
"Kidney","OG_0042932",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_072933157.1.76","XM_072933157.1",NA,"KLHL24"
"Kidney","OG_0042932",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_072933157.1.108","XM_072933157.1",NA,"KLHL24"
"Kidney","OG_0042932",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_072933157.1.42","XM_072933157.1",NA,"KLHL24"
"Kidney","OG_0042932",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_072933157.1.83","XM_072933157.1",NA,"KLHL24"
"Kidney","OG_0042937",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","XM_030272669.4.27","XM_030272669.4",NA,"PASD1"
"Kidney","OG_0042937",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","stringtie_mRNA_61153","stringtie_mRNA_61153",NA,NA
"Kidney","OG_0042937",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","PAS2-like_stringtie_mRNA_22099","PAS2-like_stringtie_mRNA_22099",NA,NA
"Kidney","OG_0042937",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","stringtie_mRNA_38881","stringtie_mRNA_38881",NA,NA
"Kidney","OG_0042937",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","stringtie_mRNA_34997","stringtie_mRNA_34997",NA,NA
"Kidney","OG_0042937",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","XM_072929163.1.59","XM_072929163.1",NA,"PASD1"
"Kidney","OG_0042937",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","stringtie_mRNA_56448","stringtie_mRNA_56448",NA,NA
"Kidney","OG_0042937",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","XM_030272666.4.27","XM_030272666.4",NA,"PASD1"
"Kidney","OG_0042937",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","PAS2-like_stringtie_mRNA_45573","PAS2-like_stringtie_mRNA_45573",NA,NA
"Kidney","OG_0042938",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","drySqu","DUSP16-like_stringtie_mRNA_20196","DUSP16-like_stringtie_mRNA_20196",NA,NA
"Kidney","OG_0042938",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCan","DUSP16-like_stringtie_mRNA_23588","DUSP16-like_stringtie_mRNA_23588",NA,NA
"Kidney","OG_0042938",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCri","DUSP16-like_stringtie_mRNA_58337","DUSP16-like_stringtie_mRNA_58337",NA,NA
"Kidney","OG_0042938",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakLuc","XM_030263675.4.326","XM_030263675.4",NA,"DUSP16"
"Kidney","OG_0042938",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaAtr","DUSP16-like_stringtie_mRNA_39481","DUSP16-like_stringtie_mRNA_39481",NA,NA
"Kidney","OG_0042938",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaBer","XM_030263675.4.114","XM_030263675.4",NA,"DUSP16"
"Kidney","OG_0042938",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaCae","DUSP16-like_stringtie_mRNA_20781","DUSP16-like_stringtie_mRNA_20781",NA,NA
"Kidney","OG_0042938",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaDol","DUSP16-like_stringtie_mRNA_14387","DUSP16-like_stringtie_mRNA_14387",NA,NA
"Kidney","OG_0042938",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaRuf","stringtie_mRNA_48498","stringtie_mRNA_48498",NA,NA
"Kidney","OG_0043042",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","Mid2-like_stringtie_mRNA_44014","Mid2-like_stringtie_mRNA_44014",NA,NA
"Kidney","OG_0043042",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","stringtie_mRNA_58360","stringtie_mRNA_58360",NA,NA
"Kidney","OG_0043042",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","stringtie_mRNA_49639","stringtie_mRNA_49639",NA,NA
"Kidney","OG_0043042",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","XM_030272745.4.360","XM_030272745.4",NA,"MID2"
"Kidney","OG_0043042",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","stringtie_mRNA_45981","stringtie_mRNA_45981",NA,NA
"Kidney","OG_0043042",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","XM_072929204.1.187","XM_072929204.1",NA,"MID2"
"Kidney","OG_0043042",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","stringtie_mRNA_30922","stringtie_mRNA_30922",NA,NA
"Kidney","OG_0043042",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","stringtie_mRNA_31252","stringtie_mRNA_31252",NA,NA
"Kidney","OG_0043042",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","XM_030272745.4.839","XM_030272745.4",NA,"MID2"
"Kidney","OG_0043060",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","TRIP11-like_stringtie_mRNA_14864","TRIP11-like_stringtie_mRNA_14864",NA,NA
"Kidney","OG_0043060",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","TRIP11-like_stringtie_mRNA_41972","TRIP11-like_stringtie_mRNA_41972",NA,NA
"Kidney","OG_0043060",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","TRIP11-like_stringtie_mRNA_12217","TRIP11-like_stringtie_mRNA_12217",NA,NA
"Kidney","OG_0043060",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","XM_030274866.4.40","XM_030274866.4",NA,"TRIP11"
"Kidney","OG_0043060",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","TRIP11-like_stringtie_mRNA_30435","TRIP11-like_stringtie_mRNA_30435",NA,NA
"Kidney","OG_0043060",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","XM_030274867.4.4","XM_030274867.4",NA,"TRIP11"
"Kidney","OG_0043060",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","TRIP11-like_stringtie_mRNA_21617","TRIP11-like_stringtie_mRNA_21617",NA,NA
"Kidney","OG_0043060",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","TRIP11-like_stringtie_mRNA_44143","TRIP11-like_stringtie_mRNA_44143",NA,NA
"Kidney","OG_0043060",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","XM_030274866.4.559","XM_030274866.4",NA,"TRIP11"
"Kidney","OG_0043061",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","LNX2-like_stringtie_mRNA_58250","LNX2-like_stringtie_mRNA_58250",NA,NA
"Kidney","OG_0043061",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","LNX2-like_stringtie_mRNA_15767","LNX2-like_stringtie_mRNA_15767",NA,NA
"Kidney","OG_0043061",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","XM_072929251.1.16","XM_072929251.1",NA,"LOC100230322"
"Kidney","OG_0043061",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","LNX2-like_stringtie_mRNA_16327","LNX2-like_stringtie_mRNA_16327",NA,NA
"Kidney","OG_0043061",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","LNX2-like_stringtie_mRNA_8901","LNX2-like_stringtie_mRNA_8901",NA,NA
"Kidney","OG_0043061",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","XM_072929251.1.59","XM_072929251.1",NA,"LOC100230322"
"Kidney","OG_0043061",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","LNX2-like_stringtie_mRNA_7351","LNX2-like_stringtie_mRNA_7351",NA,NA
"Kidney","OG_0043061",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","LNX2-like_stringtie_mRNA_39986","LNX2-like_stringtie_mRNA_39986",NA,NA
"Kidney","OG_0043061",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","LNX2-like_stringtie_mRNA_12657","LNX2-like_stringtie_mRNA_12657",NA,NA
"Kidney","OG_0043062",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","LNX2-like_stringtie_mRNA_15845","LNX2-like_stringtie_mRNA_15845",NA,NA
"Kidney","OG_0043062",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","XM_002192793.7.87","XM_002192793.7",NA,"LNX2"
"Kidney","OG_0043062",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","XM_030274882.4.99","XM_030274882.4",NA,"LNX2"
"Kidney","OG_0043062",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","LNX2-like_stringtie_mRNA_28365","LNX2-like_stringtie_mRNA_28365",NA,NA
"Kidney","OG_0043062",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","Lnx2-like_stringtie_mRNA_24499","Lnx2-like_stringtie_mRNA_24499",NA,NA
"Kidney","OG_0043062",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","LNX2-like_stringtie_mRNA_30584","LNX2-like_stringtie_mRNA_30584",NA,NA
"Kidney","OG_0043062",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","XM_030274918.4.26","XM_030274918.4",NA,"LNX2"
"Kidney","OG_0043062",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","LNX2-like_stringtie_mRNA_11238","LNX2-like_stringtie_mRNA_11238",NA,NA
"Kidney","OG_0043062",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","LNX2-like_stringtie_mRNA_56315","LNX2-like_stringtie_mRNA_56315",NA,NA
"Kidney","OG_0043063",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_030271080.4.18","XM_030271080.4",NA,"LNX1"
"Kidney","OG_0043063",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","LNX1-like_stringtie_mRNA_9682","LNX1-like_stringtie_mRNA_9682",NA,NA
"Kidney","OG_0043063",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","LNX1-like_stringtie_mRNA_53449","LNX1-like_stringtie_mRNA_53449",NA,NA
"Kidney","OG_0043063",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","LNX1-like_stringtie_mRNA_27283","LNX1-like_stringtie_mRNA_27283",NA,NA
"Kidney","OG_0043063",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_030271080.4.224","XM_030271080.4",NA,"LNX1"
