"Tissue","OG","n_pairs","Pairs","species","gene_id"
"Liver","OG_0026624",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","FYN-like_stringtie_mRNA_2393"
"Liver","OG_0026624",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","Fyn-like_stringtie_mRNA_9472"
"Liver","OG_0026624",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_23291"
"Liver","OG_0026624",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_20717"
"Liver","OG_0026624",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_032747538.3.90"
"Liver","OG_0026624",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_36210"
"Liver","OG_0026624",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_032747538.3.44"
"Liver","OG_0026624",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","stringtie_mRNA_19412"
"Liver","OG_0026624",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","Fyn-like_stringtie_mRNA_7827"
"Liver","OG_0026774",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_030269042.4.16"
"Liver","OG_0026774",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030269042.4.60"
"Liver","OG_0026774",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","TBCC-like_stringtie_mRNA_38560"
"Liver","OG_0026774",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","TBCC-like_stringtie_mRNA_12677"
"Liver","OG_0026774",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","TBCC-like_stringtie_mRNA_7284"
"Liver","OG_0026774",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_030269042.4.14"
"Liver","OG_0026774",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030269042.4.47"
"Liver","OG_0026774",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030269042.4.25"
"Liver","OG_0026774",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_030269042.4.89"
"Liver","OG_0026788",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","NM_001245763.2.30"
"Liver","OG_0026788",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","RPL9-like_stringtie_mRNA_9940"
"Liver","OG_0026788",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","RPL9-like_stringtie_mRNA_55781"
"Liver","OG_0026788",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","RPL9-like_stringtie_mRNA_20829"
"Liver","OG_0026788",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","RPL9-like_stringtie_mRNA_3959"
"Liver","OG_0026788",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","RPL9-like_stringtie_mRNA_28272"
"Liver","OG_0026788",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030270143.4.7"
"Liver","OG_0026788",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030270143.4.6"
"Liver","OG_0026788",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","NM_001245763.2.73"
"Liver","OG_0027157",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","NM_001246257.2.85"
"Liver","OG_0027157",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","NM_001277509.1.276"
"Liver","OG_0027157",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","NM_001246257.2.98"
"Liver","OG_0027157",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","NM_001246257.2.80"
"Liver","OG_0027157",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","NM_001246257.2.2085"
"Liver","OG_0027157",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","NM_001246257.2.113"
"Liver","OG_0027157",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","NM_001246257.2.157"
"Liver","OG_0027157",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","COX6A1-like_stringtie_mRNA_1692"
"Liver","OG_0027157",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","NM_001277509.1.403"
"Liver","OG_0027198",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Tmem258-like_stringtie_mRNA_38412"
"Liver","OG_0027198",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030273608.4.443"
"Liver","OG_0027198",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","Tmem258-like_stringtie_mRNA_23048"
"Liver","OG_0027198",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","Tmem258-like_stringtie_mRNA_31182"
"Liver","OG_0027198",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030273608.4.2444"
"Liver","OG_0027198",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_030273608.4.1812"
"Liver","OG_0027198",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","Tmem258-like_stringtie_mRNA_25573"
"Liver","OG_0027198",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030273608.4.163"
"Liver","OG_0027198",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030273608.4.1988"
"Liver","OG_0027882",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_072918227.1.102"
"Liver","OG_0027882",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","SLC37A4-like_stringtie_mRNA_13749"
"Liver","OG_0027882",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_072918228.1.169"
"Liver","OG_0027882",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_072918227.1.217"
"Liver","OG_0027882",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_072918227.1.1505"
"Liver","OG_0027882",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_072918227.1.119"
"Liver","OG_0027882",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_072918227.1.515"
"Liver","OG_0027882",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","SLC37A4-like_stringtie_mRNA_19864"
"Liver","OG_0027882",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_072918227.1.981"
"Liver","OG_0028854",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_072919463.1.336"
"Liver","OG_0028854",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","ENC1-like_stringtie_mRNA_66092"
"Liver","OG_0028854",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","ENC1-like_stringtie_mRNA_24202"
"Liver","OG_0028854",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","ENC1-like_stringtie_mRNA_34034"
"Liver","OG_0028854",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_072919462.1.1636"
"Liver","OG_0028854",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","ENC1-like_stringtie_mRNA_13323"
"Liver","OG_0028854",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_072919463.1.687"
"Liver","OG_0028854",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_072919462.1.191"
"Liver","OG_0028854",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","ENC1-like_stringtie_mRNA_27205"
"Liver","OG_0028865",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_072935968.1.90"
"Liver","OG_0028865",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","stringtie_mRNA_46368"
"Liver","OG_0028865",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","ULK1-like_stringtie_mRNA_50608"
"Liver","OG_0028865",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","stringtie_mRNA_20351"
"Liver","OG_0028865",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","ULK1-like_stringtie_mRNA_1110"
"Liver","OG_0028865",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","stringtie_mRNA_25168"
"Liver","OG_0028865",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","ULK1-like_stringtie_mRNA_2738"
"Liver","OG_0028865",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","stringtie_mRNA_2090"
"Liver","OG_0028865",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","Ulk1-like_stringtie_mRNA_34819"
"Liver","OG_0028917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","CROT-like_stringtie_mRNA_9499"
"Liver","OG_0028917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","CROT-like_stringtie_mRNA_2291"
"Liver","OG_0028917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_14904"
"Liver","OG_0028917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030264616.4.20"
"Liver","OG_0028917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_072925502.1.-1"
"Liver","OG_0028917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","CROT-like_stringtie_mRNA_29840"
"Liver","OG_0028917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","CROT-like_stringtie_mRNA_30001"
"Liver","OG_0028917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","CROT-like_stringtie_mRNA_534"
"Liver","OG_0028917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","CROT-like_stringtie_mRNA_60859"
"Liver","OG_0028972",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_030287574.4.106"
"Liver","OG_0028972",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","Slc16a5-like_stringtie_mRNA_63853"
"Liver","OG_0028972",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","Slc16a5-like_stringtie_mRNA_13297"
"Liver","OG_0028972",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030287574.4.50"
"Liver","OG_0028972",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","Slc16a5-like_stringtie_mRNA_6534"
"Liver","OG_0028972",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_030287574.4.89"
"Liver","OG_0028972",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_14946"
"Liver","OG_0028972",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030287574.4.48"
"Liver","OG_0028972",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","Slc16a5-like_stringtie_mRNA_51065"
"Liver","OG_0029851",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","STAT3-like_stringtie_mRNA_59878"
"Liver","OG_0029851",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030255995.4.194"
"Liver","OG_0029851",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_030255996.4.359"
"Liver","OG_0029851",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","STAT3-like_stringtie_mRNA_5073"
"Liver","OG_0029851",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030255996.4.3469"
"Liver","OG_0029851",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","STAT3-like_stringtie_mRNA_23961"
"Liver","OG_0029851",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030255996.4.920"
"Liver","OG_0029851",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","STAT3-like_stringtie_mRNA_29332"
"Liver","OG_0029851",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","STAT3-like_stringtie_mRNA_11737"
"Liver","OG_0029956",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_15695"
"Liver","OG_0029956",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030274908.4.5"
"Liver","OG_0029956",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_030274908.4.111"
"Liver","OG_0029956",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_33526"
"Liver","OG_0029956",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_012574089.5.234"
"Liver","OG_0029956",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_030274908.4.4"
"Liver","OG_0029956",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_33973"
"Liver","OG_0029956",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030274908.4.4"
"Liver","OG_0029956",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","stringtie_mRNA_62652"
"Liver","OG_0029959",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_040701417.2.62"
"Liver","OG_0029959",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_040701417.2.5"
"Liver","OG_0029959",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_025151222.3.109"
"Liver","OG_0029959",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_33519"
"Liver","OG_0029959",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","SERPINA4-like_stringtie_mRNA_26042"
"Liver","OG_0029959",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_421344.6.5"
"Liver","OG_0029959",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_421344.6.206"
"Liver","OG_0029959",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","SERPINA1-like_stringtie_mRNA_44231"
"Liver","OG_0029959",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","stringtie_mRNA_62656"
"Liver","OG_0031054",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_072933218.1.107"
"Liver","OG_0031054",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","YEATS2-like_stringtie_mRNA_279"
"Liver","OG_0031054",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","YEATS2-like_stringtie_mRNA_10258"
"Liver","OG_0031054",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","YEATS2-like_stringtie_mRNA_32139"
"Liver","OG_0031054",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_072933213.1.161"
"Liver","OG_0031054",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","YEATS2-like_stringtie_mRNA_8021"
"Liver","OG_0031054",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_072933210.1.108"
"Liver","OG_0031054",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","YEATS2-like_stringtie_mRNA_37732"
"Liver","OG_0031054",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","YEATS2-like_stringtie_mRNA_28615"
"Liver","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","TRIB2-like_stringtie_mRNA_9683"
"Liver","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_012572883.5.29"
"Liver","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","TRIB2-like_stringtie_mRNA_15233"
"Liver","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_012572883.5.122"
"Liver","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","TRIB2-like_stringtie_mRNA_13134"
"Liver","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_012572883.5.2026"
"Liver","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","TRIB2-like_stringtie_mRNA_154"
"Liver","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","TRIB2-like_stringtie_mRNA_9523"
"Liver","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","TRIB2-like_stringtie_mRNA_15164"
"Liver","OG_0031136",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Trib1-like_stringtie_mRNA_6836"
"Liver","OG_0031136",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030266682.4.23"
"Liver","OG_0031136",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","Trib1-like_stringtie_mRNA_53406"
"Liver","OG_0031136",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","Trib1-like_stringtie_mRNA_36228"
"Liver","OG_0031136",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","Trib1-like_stringtie_mRNA_29495"
"Liver","OG_0031136",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","smce2-like_stringtie_mRNA_27158"
"Liver","OG_0031136",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","Trib1-like_stringtie_mRNA_54180"
"Liver","OG_0031136",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030266682.4.1"
"Liver","OG_0031136",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","Trib1-like_stringtie_mRNA_19026"
"Liver","OG_0031295",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","Arid4b-like_stringtie_mRNA_1963"
"Liver","OG_0031295",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","ARID4B-like_stringtie_mRNA_40555"
"Liver","OG_0031295",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","ARID4B-like_stringtie_mRNA_23817"
"Liver","OG_0031295",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","ARID4B-like_stringtie_mRNA_23596"
"Liver","OG_0031295",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_072927101.1.1585"
"Liver","OG_0031295",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","Arid4b-like_stringtie_mRNA_18576"
"Liver","OG_0031295",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_004935477.5.-1"
"Liver","OG_0031295",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_004935477.5.5"
"Liver","OG_0031295",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_041715218.2.270"
"Liver","OG_0031297",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030279363.4.188"
"Liver","OG_0031297",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","JAK1-like_stringtie_mRNA_56796"
"Liver","OG_0031297",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_072932800.1.406"
"Liver","OG_0031297",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","JAK1-like_stringtie_mRNA_21600"
"Liver","OG_0031297",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","JAK1-like_stringtie_mRNA_31601"
"Liver","OG_0031297",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","JAK1-like_stringtie_mRNA_13281"
"Liver","OG_0031297",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","JAK1-like_stringtie_mRNA_39162"
"Liver","OG_0031297",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_072932801.1.116"
"Liver","OG_0031297",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030279363.4.-1_2"
"Liver","OG_0031337",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","AFF2-like_stringtie_mRNA_36011"
"Liver","OG_0031337",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","Aff2-like_stringtie_mRNA_61105"
"Liver","OG_0031337",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","Aff2-like_stringtie_mRNA_22046"
"Liver","OG_0031337",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","AFF3-like_stringtie_mRNA_38841"
"Liver","OG_0031337",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","Aff2-like_stringtie_mRNA_35029"
"Liver","OG_0031337",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","Aff2-like_stringtie_mRNA_8530"
"Liver","OG_0031337",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","Aff2-like_stringtie_mRNA_56505"
"Liver","OG_0031337",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","stringtie_mRNA_40314"
"Liver","OG_0031337",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","Aff2-like_stringtie_mRNA_45609"
"Liver","OG_0033024",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_030289191.4.341"
"Liver","OG_0033024",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030289191.4.396"
"Liver","OG_0033024",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","Ece1-like_stringtie_mRNA_43976"
"Liver","OG_0033024",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030289192.4.615"
