"Tissue","OG","n_pairs","Pairs","species","gene_id","galGal_geneID","taeGut_geneID"
"Brain","OG_0031343",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_36573",NA,NA
"Brain","OG_0031343",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_2618",NA,NA
"Brain","OG_0031343",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","ITGA1-like_stringtie_mRNA_6961",NA,NA
"Brain","OG_0031343",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","ITGA1-like_stringtie_mRNA_36885",NA,NA
"Brain","OG_0031343",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","ITGA1-like_stringtie_mRNA_63907",NA,NA
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","Aldh6a1-like_stringtie_mRNA_48151",NA,NA
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_004941779.5.5",NA,NA
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_030273153.4.1",NA,NA
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","ALDH6A1-like_stringtie_mRNA_9856",NA,NA
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_030273153.4.1239",NA,NA
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","Aldh6a1-like_stringtie_mRNA_31736",NA,NA
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","Aldh6a1-like_stringtie_mRNA_38430",NA,NA
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","ALDH6A1-like_stringtie_mRNA_43830",NA,NA
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030273153.4.382",NA,NA
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","SLITRK5-like_stringtie_mRNA_40604",NA,NA
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","SLITRK5-like_stringtie_mRNA_2584",NA,NA
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","SLITRK5-like_stringtie_mRNA_3537",NA,NA
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030275987.4.366",NA,NA
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030275975.4.302",NA,NA
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_33657",NA,NA
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030275975.4.239",NA,NA
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","stringtie_mRNA_10665",NA,NA
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030275975.4.609",NA,NA
"Brain","OG_0031452",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","XM_012569608.5.124",NA,NA
"Brain","OG_0031452",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","UBE3A-like_stringtie_mRNA_37357",NA,NA
"Brain","OG_0031452",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","XM_040707078.2.66",NA,NA
"Brain","OG_0031452",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","UBE3A-like_stringtie_mRNA_30218",NA,NA
"Brain","OG_0031452",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","XM_040707078.2.1028",NA,NA
"Brain","OG_0031452",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","UBE3A-like_stringtie_mRNA_33961",NA,NA
"Brain","OG_0031452",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","XM_040707078.2.44",NA,NA
"Brain","OG_0031452",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","UBE3A-like_stringtie_mRNA_10337",NA,NA
"Brain","OG_0031452",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","UBE3A-like_stringtie_mRNA_63185",NA,NA
"Brain","OG_0031504",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_002192738.6.251",NA,NA
"Brain","OG_0031504",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","RSF1-like_stringtie_mRNA_50393",NA,NA
"Brain","OG_0031504",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","RSF1-like_stringtie_mRNA_35740",NA,NA
"Brain","OG_0031504",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_002192738.6.279",NA,NA
"Brain","OG_0031504",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","RSF1-like_stringtie_mRNA_38",NA,NA
"Brain","OG_0031504",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_002192738.6.41",NA,NA
"Brain","OG_0031504",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","rsf1-like_stringtie_mRNA_23200",NA,NA
"Brain","OG_0031504",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","RSF1-like_stringtie_mRNA_34913",NA,NA
"Brain","OG_0031504",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","RSF1-like_stringtie_mRNA_47757",NA,NA
"Brain","OG_0032993",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","stringtie_mRNA_25878",NA,NA
"Brain","OG_0032993",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_29309",NA,NA
"Brain","OG_0032993",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","SLC26A2-like_stringtie_mRNA_55778",NA,NA
"Brain","OG_0032993",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","SLC26A2-like_stringtie_mRNA_38588",NA,NA
"Brain","OG_0032993",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","stringtie_mRNA_40117",NA,NA
"Brain","OG_0032993",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","SLC26A2-like_stringtie_mRNA_2590",NA,NA
"Brain","OG_0032993",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","SLC26A2-like_stringtie_mRNA_50226",NA,NA
"Brain","OG_0032993",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","SLC26A2-like_stringtie_mRNA_45226",NA,NA
"Brain","OG_0032993",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","SLC26A2-like_stringtie_mRNA_38523",NA,NA
"Brain","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_030289191.4.341",NA,NA
"Brain","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_030289191.4.396",NA,NA
"Brain","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","Ece1-like_stringtie_mRNA_43976",NA,NA
"Brain","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_030289192.4.615",NA,NA
"Brain","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_015297252.4.4292",NA,NA
"Brain","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","stringtie_mRNA_16229",NA,NA
"Brain","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","ECE1-like_stringtie_mRNA_29250",NA,NA
"Brain","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","stringtie_mRNA_26547",NA,NA
"Brain","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","Ece1-like_stringtie_mRNA_11574",NA,NA
"Brain","OG_0033037",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","Lamb2-like_stringtie_mRNA_16323",NA,NA
"Brain","OG_0033037",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_030283030.4.27",NA,NA
"Brain","OG_0033037",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","Lamb2-like_stringtie_mRNA_8733",NA,NA
"Brain","OG_0033037",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","NM_204166.3.2",NA,NA
"Brain","OG_0033037",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","Lamb2-like_stringtie_mRNA_11079",NA,NA
"Brain","OG_0033037",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","NM_204166.3.10",NA,NA
"Brain","OG_0033037",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_030283030.4.939",NA,NA
"Brain","OG_0033037",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_030283030.4.16",NA,NA
"Brain","OG_0033037",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","NM_204166.3.537",NA,NA
"Brain","OG_0033113",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_030256240.4.191",NA,NA
"Brain","OG_0033113",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_040653359.2.234",NA,NA
"Brain","OG_0033113",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_030256240.4.263",NA,NA
"Brain","OG_0033113",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_040653359.2.251",NA,NA
"Brain","OG_0033113",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_030256241.4.2475",NA,NA
"Brain","OG_0033113",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_040653359.2.185",NA,NA
"Brain","OG_0033113",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_040653359.2.740",NA,NA
"Brain","OG_0033113",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_040653359.2.62",NA,NA
"Brain","OG_0033113",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","Kcnh4-like_stringtie_mRNA_63022",NA,NA
"Brain","OG_0033165",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","ATCAY-like_stringtie_mRNA_12841",NA,NA
"Brain","OG_0033165",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","stringtie_mRNA_53563",NA,NA
"Brain","OG_0033165",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_41913",NA,NA
"Brain","OG_0033165",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","ATCAY-like_stringtie_mRNA_35938",NA,NA
"Brain","OG_0033165",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","ATCAY-like_stringtie_mRNA_47560",NA,NA
"Brain","OG_0033165",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","ATCAY-like_stringtie_mRNA_5596",NA,NA
"Brain","OG_0033165",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_41146",NA,NA
"Brain","OG_0033165",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","stringtie_mRNA_90",NA,NA
"Brain","OG_0033165",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","ATCAY-like_stringtie_mRNA_27877",NA,NA
"Brain","OG_0033166",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","ZMIZ2-like_stringtie_mRNA_37437",NA,NA
"Brain","OG_0033166",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_025142823.3.709",NA,NA
"Brain","OG_0033166",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_072917734.1.669",NA,NA
"Brain","OG_0033166",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_025142825.3.301",NA,NA
"Brain","OG_0033166",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_041720669.2.6769",NA,NA
"Brain","OG_0033166",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","ZMIZ2-like_stringtie_mRNA_44756",NA,NA
"Brain","OG_0033166",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","ZMIZ2-like_stringtie_mRNA_40680",NA,NA
"Brain","OG_0033166",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_041720670.2.208",NA,NA
"Brain","OG_0033166",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_041720672.2.1516",NA,NA
"Brain","OG_0033350",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_62461",NA,NA
"Brain","OG_0033350",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","AGO3-like_stringtie_mRNA_26230",NA,NA
"Brain","OG_0033350",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","AGO3-like_stringtie_mRNA_20052",NA,NA
"Brain","OG_0033350",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","AGO3-like_stringtie_mRNA_33904",NA,NA
"Brain","OG_0033350",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","AGO3-like_stringtie_mRNA_45009",NA,NA
"Brain","OG_0033350",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_15712",NA,NA
"Brain","OG_0033350",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","AGO3-like_stringtie_mRNA_52724",NA,NA
"Brain","OG_0033350",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","AGO3-like_stringtie_mRNA_46746",NA,NA
"Brain","OG_0033350",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","stringtie_mRNA_837",NA,NA
"Brain","OG_0033384",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","stringtie_mRNA_11961",NA,NA
"Brain","OG_0033384",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","XM_002188877.7.9",NA,NA
"Brain","OG_0033384",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","stringtie_mRNA_46384",NA,NA
"Brain","OG_0033384",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_22619",NA,NA
"Brain","OG_0033384",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","XM_002188877.7.65",NA,NA
"Brain","OG_0033384",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","stringtie_mRNA_38265",NA,NA
"Brain","OG_0033384",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_62417",NA,NA
"Brain","OG_0033384",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","stringtie_mRNA_13036",NA,NA
"Brain","OG_0033384",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","stringtie_mRNA_9263",NA,NA
"Brain","OG_0033564",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_31164",NA,NA
"Brain","OG_0033564",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","stringtie_mRNA_68006",NA,NA
"Brain","OG_0033564",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_40862",NA,NA
"Brain","OG_0033564",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","KCNJ10-like_stringtie_mRNA_12273",NA,NA
"Brain","OG_0033564",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","Kcnj10-like_stringtie_mRNA_36922",NA,NA
"Brain","OG_0033564",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_45446",NA,NA
"Brain","OG_0033564",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","Kcnj10-like_stringtie_mRNA_15017",NA,NA
"Brain","OG_0033564",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_041721041.2.11311",NA,NA
"Brain","OG_0033564",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","Kcnj10-like_stringtie_mRNA_63643",NA,NA
"Brain","OG_0033594",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_030256477.4.191",NA,NA
"Brain","OG_0033594",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030256478.4.194",NA,NA
"Brain","OG_0033594",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030256478.4.359",NA,NA
"Brain","OG_0033594",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030256478.4.203",NA,NA
"Brain","OG_0033594",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_040653076.2.2360",NA,NA
"Brain","OG_0033594",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","ATP6V0A1-like_stringtie_mRNA_23981",NA,NA
"Brain","OG_0033594",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_040653077.2.932",NA,NA
"Brain","OG_0033594",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_040653077.2.62",NA,NA
"Brain","OG_0033594",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_040653077.2.1256",NA,NA
"Brain","OG_0033641",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","SPECC1L-like_stringtie_mRNA_54037",NA,NA
"Brain","OG_0033641",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_046901160.1.151",NA,NA
"Brain","OG_0033641",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_030286140.4.98",NA,NA
"Brain","OG_0033641",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","SPECC1L-like_stringtie_mRNA_23915",NA,NA
"Brain","OG_0033641",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_030286140.4.544",NA,NA
"Brain","OG_0033641",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_030286140.4.121",NA,NA
"Brain","OG_0033641",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_29370",NA,NA
"Brain","OG_0033641",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_030286140.4.61",NA,NA
"Brain","OG_0033641",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","SPECC1L-like_stringtie_mRNA_49967",NA,NA
"Brain","OG_0033665",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030284103.4.319",NA,NA
"Brain","OG_0033665",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","ABRA1-like_stringtie_mRNA_30292",NA,NA
"Brain","OG_0033665",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_002193396.6.348",NA,NA
"Brain","OG_0033665",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_046900270.1.359",NA,NA
"Brain","OG_0033665",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_002193396.6.731",NA,NA
"Brain","OG_0033665",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","ABRA1-like_stringtie_mRNA_47457",NA,NA
"Brain","OG_0033665",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","ABRA1-like_stringtie_mRNA_25803",NA,NA
"Brain","OG_0033665",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","ABRA1-like_stringtie_mRNA_44534",NA,NA
"Brain","OG_0033665",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_012575906.5.529",NA,NA
"Brain","OG_0033729",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","stringtie_mRNA_14398",NA,NA
"Brain","OG_0033729",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","CCSER2-like_stringtie_mRNA_18634",NA,NA
"Brain","OG_0033729",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","Ccser2-like_stringtie_mRNA_26015",NA,NA
"Brain","OG_0033729",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_31504",NA,NA
"Brain","OG_0033729",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","stringtie_mRNA_34549",NA,NA
"Brain","OG_0033729",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","stringtie_mRNA_39191",NA,NA
"Brain","OG_0033729",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","Ccser2-like_stringtie_mRNA_46394",NA,NA
"Brain","OG_0033729",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","stringtie_mRNA_21904",NA,NA
