"Tissue","OG","n_pairs","Pairs","species","gene_id","transcript_root","galGal_geneID","taeGut_geneID"
"Liver","OG_0020897",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030268613.4.310","XM_030268613.4",NA,"NFKBIE"
"Liver","OG_0021222",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","RSAD2-like_stringtie_mRNA_60535","RSAD2-like_stringtie_mRNA_60535",NA,NA
"Liver","OG_0021222",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_002197504.7.29","XM_002197504.7",NA,"RSAD2"
"Liver","OG_0021222",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_002197504.7.33","XM_002197504.7",NA,"RSAD2"
"Liver","OG_0021222",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_002197504.7.358","XM_002197504.7",NA,"RSAD2"
"Liver","OG_0021222",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_002197504.7.277","XM_002197504.7",NA,"RSAD2"
"Liver","OG_0021222",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","RSAD2-like_stringtie_mRNA_21082","RSAD2-like_stringtie_mRNA_21082",NA,NA
"Liver","OG_0021222",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","RSAD2-like_stringtie_mRNA_280","RSAD2-like_stringtie_mRNA_280",NA,NA
"Liver","OG_0021222",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_002197504.7.5","XM_002197504.7",NA,"RSAD2"
"Liver","OG_0021222",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","RSAD2-like_stringtie_mRNA_15288","RSAD2-like_stringtie_mRNA_15288",NA,NA
"Liver","OG_0021681",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","FGD4-like_stringtie_mRNA_27041","FGD4-like_stringtie_mRNA_27041",NA,NA
"Liver","OG_0021681",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_015287254.4.204","XM_015287254.4","FGD4",NA
"Liver","OG_0021681",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_015287254.4.60","XM_015287254.4","FGD4",NA
"Liver","OG_0021681",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","FGD4-like_stringtie_mRNA_3412","FGD4-like_stringtie_mRNA_3412",NA,NA
"Liver","OG_0021681",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","FGD4-like_stringtie_mRNA_26588","FGD4-like_stringtie_mRNA_26588",NA,NA
"Liver","OG_0021681",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_015287254.4.39","XM_015287254.4","FGD4",NA
"Liver","OG_0021681",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_025156086.3.12","XM_025156086.3","FGD4",NA
"Liver","OG_0021681",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","FGD4-like_stringtie_mRNA_11801","FGD4-like_stringtie_mRNA_11801",NA,NA
"Liver","OG_0021681",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_030263286.4.158","XM_030263286.4",NA,"FGD4"
"Liver","OG_0021758",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_072923314.1.1","XM_072923314.1",NA,"APOLD1"
"Liver","OG_0021758",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_072923314.1.47","XM_072923314.1",NA,"APOLD1"
"Liver","OG_0021758",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_3061","stringtie_mRNA_3061",NA,NA
"Liver","OG_0021758",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_072923314.1.10","XM_072923314.1",NA,"APOLD1"
"Liver","OG_0021758",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","APOLD1-like_stringtie_mRNA_30645","APOLD1-like_stringtie_mRNA_30645",NA,NA
"Liver","OG_0021758",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_072923314.1.65","XM_072923314.1",NA,"APOLD1"
"Liver","OG_0021758",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","APOLD1-like_stringtie_mRNA_59549","APOLD1-like_stringtie_mRNA_59549",NA,NA
"Liver","OG_0021758",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","stringtie_mRNA_4973","stringtie_mRNA_4973",NA,NA
"Liver","OG_0021758",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_072923314.1.5","XM_072923314.1",NA,"APOLD1"
"Liver","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_002194252.6.33","XM_002194252.6",NA,"PPDPF"
"Liver","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","ppdpf-a-like_stringtie_mRNA_19676","ppdpf-a-like_stringtie_mRNA_19676",NA,NA
"Liver","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","ppdpf-a-like_stringtie_mRNA_5554","ppdpf-a-like_stringtie_mRNA_5554",NA,NA
"Liver","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_002194252.6.42","XM_002194252.6",NA,"PPDPF"
"Liver","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_002194252.6.166","XM_002194252.6",NA,"PPDPF"
"Liver","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","ppdpf-a-like_stringtie_mRNA_25772","ppdpf-a-like_stringtie_mRNA_25772",NA,NA
"Liver","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_002194252.6.132","XM_002194252.6",NA,"PPDPF"
"Liver","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","ppdpf-a-like_stringtie_mRNA_46060","ppdpf-a-like_stringtie_mRNA_46060",NA,NA
"Liver","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","ppdpf-a-like_stringtie_mRNA_51185","ppdpf-a-like_stringtie_mRNA_51185",NA,NA
"Liver","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","DUFB8-like_stringtie_mRNA_4154","DUFB8-like_stringtie_mRNA_4154",NA,NA
"Liver","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","NM_001245184.2.1","NM_001245184.2",NA,"NDUFB8"
"Liver","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","NM_001006502.2.41","NM_001006502.2","NDUFB8",NA
"Liver","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","DUFB8-like_stringtie_mRNA_18282","DUFB8-like_stringtie_mRNA_18282",NA,NA
"Liver","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","NM_001245184.2.6581","NM_001245184.2",NA,"NDUFB8"
"Liver","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","NM_001006502.2.12","NM_001006502.2","NDUFB8",NA
"Liver","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","DUFB8-like_stringtie_mRNA_24295","DUFB8-like_stringtie_mRNA_24295",NA,NA
"Liver","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","DUFB8-like_stringtie_mRNA_5969","DUFB8-like_stringtie_mRNA_5969",NA,NA
"Liver","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","DUFB8-like_stringtie_mRNA_37860","DUFB8-like_stringtie_mRNA_37860",NA,NA
"Liver","OG_0022521",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Vhl-like_stringtie_mRNA_40806","Vhl-like_stringtie_mRNA_40806",NA,NA
"Liver","OG_0022521",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030283067.4.156","XM_030283067.4",NA,"VHL"
"Liver","OG_0022521",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","Vhl-like_stringtie_mRNA_43030","Vhl-like_stringtie_mRNA_43030",NA,NA
"Liver","OG_0022521",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","Vhl-like_stringtie_mRNA_15151","Vhl-like_stringtie_mRNA_15151",NA,NA
"Liver","OG_0022521",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","Vhl-like_stringtie_mRNA_19417","Vhl-like_stringtie_mRNA_19417",NA,NA
"Liver","OG_0022521",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_414447.7.10","XM_414447.7","VHL",NA
"Liver","OG_0022521",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030283067.4.264","XM_030283067.4",NA,"VHL"
"Liver","OG_0022521",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030283067.4.16","XM_030283067.4",NA,"VHL"
"Liver","OG_0022521",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","Vhl-like_stringtie_mRNA_45066","Vhl-like_stringtie_mRNA_45066",NA,NA
"Liver","OG_0022912",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_002196411.7.210","XM_002196411.7",NA,"LOC100226705"
"Liver","OG_0022912",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_002196411.7.247","XM_002196411.7",NA,"LOC100226705"
"Liver","OG_0022912",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","FABP1-like_stringtie_mRNA_39295","FABP1-like_stringtie_mRNA_39295",NA,NA
"Liver","OG_0022912",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","FABP1-like_stringtie_mRNA_969","FABP1-like_stringtie_mRNA_969",NA,NA
"Liver","OG_0022912",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","FABP1-like_stringtie_mRNA_48896","FABP1-like_stringtie_mRNA_48896",NA,NA
"Liver","OG_0022912",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_002196411.7.214","XM_002196411.7",NA,"LOC100226705"
"Liver","OG_0022912",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_002196411.7.754","XM_002196411.7",NA,"LOC100226705"
"Liver","OG_0022912",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_002196411.7.70","XM_002196411.7",NA,"LOC100226705"
"Liver","OG_0022912",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","FABP1-like_stringtie_mRNA_32564","FABP1-like_stringtie_mRNA_32564",NA,NA
"Liver","OG_0022933",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","DUFA7-like_stringtie_mRNA_54696","DUFA7-like_stringtie_mRNA_54696",NA,NA
"Liver","OG_0022933",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030257157.4.249","XM_030257157.4",NA,"NDUFA7"
"Liver","OG_0022933",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_030257157.4.197","XM_030257157.4",NA,"NDUFA7"
"Liver","OG_0022933",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030257157.4.483","XM_030257157.4",NA,"NDUFA7"
"Liver","OG_0022933",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","dufa7-like_stringtie_mRNA_27200","dufa7-like_stringtie_mRNA_27200",NA,NA
"Liver","OG_0022933",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","DUFA7-like_stringtie_mRNA_45499","DUFA7-like_stringtie_mRNA_45499",NA,NA
"Liver","OG_0022933",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","DUFA7-like_stringtie_mRNA_9736","DUFA7-like_stringtie_mRNA_9736",NA,NA
"Liver","OG_0022933",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030257157.4.105","XM_030257157.4",NA,"NDUFA7"
"Liver","OG_0022933",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030257157.4.636","XM_030257157.4",NA,"NDUFA7"
"Liver","OG_0023464",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Rpl31-like_stringtie_mRNA_28857","Rpl31-like_stringtie_mRNA_28857",NA,NA
"Liver","OG_0023464",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","NM_001245828.1.19","NM_001245828.1",NA,"RPL31"
"Liver","OG_0023464",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_072922554.1.135","XM_072922554.1",NA,"RPL31"
"Liver","OG_0023464",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","NM_001245828.1.35","NM_001245828.1",NA,"RPL31"
"Liver","OG_0023464",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","Rpl31-like_stringtie_mRNA_47154","Rpl31-like_stringtie_mRNA_47154",NA,NA
"Liver","OG_0023464",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_072922554.1.2","XM_072922554.1",NA,"RPL31"
"Liver","OG_0023464",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","Rpl31-like_stringtie_mRNA_30516","Rpl31-like_stringtie_mRNA_30516",NA,NA
"Liver","OG_0023464",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Rpl31-like_stringtie_mRNA_10249","Rpl31-like_stringtie_mRNA_10249",NA,NA
"Liver","OG_0023464",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","NM_001245828.1.15","NM_001245828.1",NA,"RPL31"
"Liver","OG_0023660",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","Onecut1-like_stringtie_mRNA_51834","Onecut1-like_stringtie_mRNA_51834",NA,NA
"Liver","OG_0023660",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_34692","stringtie_mRNA_34692",NA,NA
"Liver","OG_0023660",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","ONECUT1-like_stringtie_mRNA_60416","ONECUT1-like_stringtie_mRNA_60416",NA,NA
"Liver","OG_0023660",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_18920","stringtie_mRNA_18920",NA,NA
"Liver","OG_0023660",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","stringtie_mRNA_39069","stringtie_mRNA_39069",NA,NA
"Liver","OG_0023660",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","Onecut1-like_stringtie_mRNA_18125","Onecut1-like_stringtie_mRNA_18125",NA,NA
"Liver","OG_0023660",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","ONECUT1-like_stringtie_mRNA_63043","ONECUT1-like_stringtie_mRNA_63043",NA,NA
"Liver","OG_0023660",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","Onecut1-like_stringtie_mRNA_20809","Onecut1-like_stringtie_mRNA_20809",NA,NA
"Liver","OG_0023660",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","Onecut1-like_stringtie_mRNA_48680","Onecut1-like_stringtie_mRNA_48680",NA,NA
"Liver","OG_0025073",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_041713529.2.44","XM_041713529.2",NA,"C1H12orf57"
"Liver","OG_0025073",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","NM_001245257.1.187","NM_001245257.1",NA,"C1H12orf57"
"Liver","OG_0025073",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","NM_001245257.1.258","NM_001245257.1",NA,"C1H12orf57"
"Liver","OG_0025073",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_041713529.2.197","XM_041713529.2",NA,"C1H12orf57"
"Liver","OG_0025073",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","rcc10-like_stringtie_mRNA_44910","rcc10-like_stringtie_mRNA_44910",NA,NA
"Liver","OG_0025073",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","C12orf57-like_stringtie_mRNA_19075","C12orf57-like_stringtie_mRNA_19075",NA,NA
"Liver","OG_0025073",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","NM_001245257.1.559","NM_001245257.1",NA,"C1H12orf57"
"Liver","OG_0025073",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","NM_001245257.1.3","NM_001245257.1",NA,"C1H12orf57"
"Liver","OG_0025073",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_041713529.2.533","XM_041713529.2",NA,"C1H12orf57"
"Liver","OG_0025604",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_36008","stringtie_mRNA_36008",NA,NA
"Liver","OG_0025604",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","stringtie_mRNA_67884","stringtie_mRNA_67884",NA,NA
"Liver","OG_0025604",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_004176058.6.222","XM_004176058.6",NA,"TCIM"
"Liver","OG_0025604",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_004176058.6.283","XM_004176058.6",NA,"TCIM"
"Liver","OG_0025604",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_004176058.6.1131","XM_004176058.6",NA,"TCIM"
"Liver","OG_0025604",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","Tcim-like_stringtie_mRNA_5484","Tcim-like_stringtie_mRNA_5484",NA,NA
"Liver","OG_0025604",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_004176058.6.472","XM_004176058.6",NA,"TCIM"
"Liver","OG_0025604",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_004176058.6.125","XM_004176058.6",NA,"TCIM"
"Liver","OG_0025604",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","Tcim-like_stringtie_mRNA_33211","Tcim-like_stringtie_mRNA_33211",NA,NA
"Liver","OG_0025629",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","Mrpl41-like_stringtie_mRNA_10719","Mrpl41-like_stringtie_mRNA_10719",NA,NA
"Liver","OG_0025629",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_041719785.2.584","XM_041719785.2",NA,"MRPL41"
"Liver","OG_0025629",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","mrpl41-a-like_stringtie_mRNA_9638","mrpl41-a-like_stringtie_mRNA_9638",NA,NA
"Liver","OG_0025629",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_041719785.2.812","XM_041719785.2",NA,"MRPL41"
"Liver","OG_0025629",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_041719785.2.43425","XM_041719785.2",NA,"MRPL41"
"Liver","OG_0025629",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","mrpl41-a-like_stringtie_mRNA_49095","mrpl41-a-like_stringtie_mRNA_49095",NA,NA
"Liver","OG_0025629",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_041719785.2.8550","XM_041719785.2",NA,"MRPL41"
"Liver","OG_0025629",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_041719785.2.24","XM_041719785.2",NA,"MRPL41"
"Liver","OG_0025629",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","NM_001277866.1.18415","NM_001277866.1","MRPL41",NA
"Liver","OG_0025652",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","NM_001245806.2.37","NM_001245806.2",NA,"NDUFA5"
"Liver","OG_0025652",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","NM_001245806.2.6","NM_001245806.2",NA,"NDUFA5"
"Liver","OG_0025652",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","NM_001245806.2.36","NM_001245806.2",NA,"NDUFA5"
"Liver","OG_0025652",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","DUFA5-like_stringtie_mRNA_16103","DUFA5-like_stringtie_mRNA_16103",NA,NA
"Liver","OG_0025652",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","NM_001245806.2.32","NM_001245806.2",NA,"NDUFA5"
"Liver","OG_0025652",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","NM_001245806.2.6","NM_001245806.2",NA,"NDUFA5"
"Liver","OG_0025652",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","DUFA5-like_stringtie_mRNA_44230","DUFA5-like_stringtie_mRNA_44230",NA,NA
"Liver","OG_0025652",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","DUFA5-like_stringtie_mRNA_43381","DUFA5-like_stringtie_mRNA_43381",NA,NA
"Liver","OG_0025652",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","NM_001245806.2.344","NM_001245806.2",NA,"NDUFA5"
"Liver","OG_0026005",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","XM_030271734.4.9","XM_030271734.4",NA,"PYURF"
"Liver","OG_0026005",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","XM_030271734.4.31","XM_030271734.4",NA,"PYURF"
"Liver","OG_0026005",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","Pyurf-like_stringtie_mRNA_41435","Pyurf-like_stringtie_mRNA_41435",NA,NA
"Liver","OG_0026005",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","Pyurf-like_stringtie_mRNA_9587","Pyurf-like_stringtie_mRNA_9587",NA,NA
"Liver","OG_0026005",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","Pyurf-like_stringtie_mRNA_15541","Pyurf-like_stringtie_mRNA_15541",NA,NA
"Liver","OG_0026005",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","Pyurf-like_stringtie_mRNA_13497","Pyurf-like_stringtie_mRNA_13497",NA,NA
"Liver","OG_0026005",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","Pyurf-like_stringtie_mRNA_14464","Pyurf-like_stringtie_mRNA_14464",NA,NA
"Liver","OG_0026005",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","XM_030271734.4.6","XM_030271734.4",NA,"PYURF"
"Liver","OG_0026005",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","XM_030271734.4.428","XM_030271734.4",NA,"PYURF"
"Liver","OG_0026624",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","FYN-like_stringtie_mRNA_2393","FYN-like_stringtie_mRNA_2393",NA,NA
"Liver","OG_0026624",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","Fyn-like_stringtie_mRNA_9472","Fyn-like_stringtie_mRNA_9472",NA,NA
"Liver","OG_0026624",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_23291","stringtie_mRNA_23291",NA,NA
