"Tissue","OG","n_pairs","Pairs","species","gene_id","transcript_root","galGal_geneID","taeGut_geneID"
"Muscle","OG_0020950",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XRCC2-like_stringtie_mRNA_46470","XRCC2-like_stringtie_mRNA_46470",NA,NA
"Muscle","OG_0021074",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","stringtie_mRNA_46122","stringtie_mRNA_46122",NA,NA
"Muscle","OG_0021074",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","NM_001245532.3.5","NM_001245532.3",NA,"ISCA2"
"Muscle","OG_0021074",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","NM_001245532.3.1","NM_001245532.3",NA,"ISCA2"
"Muscle","OG_0021074",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","NM_001245532.3.16","NM_001245532.3",NA,"ISCA2"
"Muscle","OG_0021074",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","NM_001245532.3.1105","NM_001245532.3",NA,"ISCA2"
"Muscle","OG_0021074",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","Isca2-like_stringtie_mRNA_31751","Isca2-like_stringtie_mRNA_31751",NA,NA
"Muscle","OG_0021074",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","Isca2-like_stringtie_mRNA_24404","Isca2-like_stringtie_mRNA_24404",NA,NA
"Muscle","OG_0021074",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","NM_001245532.3.4","NM_001245532.3",NA,"ISCA2"
"Muscle","OG_0021074",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","NM_001245532.3.382","NM_001245532.3",NA,"ISCA2"
"Muscle","OG_0021134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_58640","stringtie_mRNA_58640",NA,NA
"Muscle","OG_0021134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","stringtie_mRNA_47499","stringtie_mRNA_47499",NA,NA
"Muscle","OG_0021134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_30892","stringtie_mRNA_30892",NA,NA
"Muscle","OG_0021134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_43144","stringtie_mRNA_43144",NA,NA
"Muscle","OG_0021134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_39371","stringtie_mRNA_39371",NA,NA
"Muscle","OG_0021134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_7004","stringtie_mRNA_7004",NA,NA
"Muscle","OG_0021134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_52827","stringtie_mRNA_52827",NA,NA
"Muscle","OG_0021134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","stringtie_mRNA_26888","stringtie_mRNA_26888",NA,NA
"Muscle","OG_0021134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","stringtie_mRNA_24799","stringtie_mRNA_24799",NA,NA
"Muscle","OG_0021243",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_072922367.1.185","XM_072922367.1",NA,"LOC115491092"
"Muscle","OG_0021243",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_041711356.2.183","XM_041711356.2",NA,"LOC115491092"
"Muscle","OG_0021243",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_56318","stringtie_mRNA_56318",NA,NA
"Muscle","OG_0021243",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_041711356.2.121","XM_041711356.2",NA,"LOC115491092"
"Muscle","OG_0021243",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_22245","stringtie_mRNA_22245",NA,NA
"Muscle","OG_0021243",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_2201","stringtie_mRNA_2201",NA,NA
"Muscle","OG_0021243",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_046905521.1.108","XM_046905521.1","LOC100858941",NA
"Muscle","OG_0021243",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_072922367.1.22","XM_072922367.1",NA,"LOC115491092"
"Muscle","OG_0021243",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_046905521.1.718","XM_046905521.1","LOC100858941",NA
"Muscle","OG_0021364",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","Rnpepl1-like_stringtie_mRNA_62199","Rnpepl1-like_stringtie_mRNA_62199",NA,NA
"Muscle","OG_0021364",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","Rnpepl1-like_stringtie_mRNA_14357","Rnpepl1-like_stringtie_mRNA_14357",NA,NA
"Muscle","OG_0021364",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","Rnpepl1-like_stringtie_mRNA_16699","Rnpepl1-like_stringtie_mRNA_16699",NA,NA
"Muscle","OG_0021364",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","Rnpepl1-like_stringtie_mRNA_31594","Rnpepl1-like_stringtie_mRNA_31594",NA,NA
"Muscle","OG_0021364",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","Rnpepl1-like_stringtie_mRNA_42183","Rnpepl1-like_stringtie_mRNA_42183",NA,NA
"Muscle","OG_0021364",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","Rnpepl1-like_stringtie_mRNA_30100","Rnpepl1-like_stringtie_mRNA_30100",NA,NA
"Muscle","OG_0021364",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","Rnpepl1-like_stringtie_mRNA_2916","Rnpepl1-like_stringtie_mRNA_2916",NA,NA
"Muscle","OG_0021364",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","Rnpepl1-like_stringtie_mRNA_38199","Rnpepl1-like_stringtie_mRNA_38199",NA,NA
"Muscle","OG_0021364",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","RNPEPL1-like_stringtie_mRNA_60087","RNPEPL1-like_stringtie_mRNA_60087",NA,NA
"Muscle","OG_0021401",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","stringtie_mRNA_8447","stringtie_mRNA_8447",NA,NA
"Muscle","OG_0021401",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_20572","stringtie_mRNA_20572",NA,NA
"Muscle","OG_0021401",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_001232348.6.531","XM_001232348.6","LOC770617",NA
"Muscle","OG_0021401",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_6440","stringtie_mRNA_6440",NA,NA
"Muscle","OG_0021401",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","stringtie_mRNA_27857","stringtie_mRNA_27857",NA,NA
"Muscle","OG_0021401",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","stringtie_mRNA_17436","stringtie_mRNA_17436",NA,NA
"Muscle","OG_0021401",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_001232348.6.447","XM_001232348.6","LOC770617",NA
"Muscle","OG_0021401",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","TMEM100-like_stringtie_mRNA_31576","TMEM100-like_stringtie_mRNA_31576",NA,NA
"Muscle","OG_0021401",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","stringtie_mRNA_61808","stringtie_mRNA_61808",NA,NA
"Muscle","OG_0021411",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","OLFML3-like_stringtie_mRNA_43165","OLFML3-like_stringtie_mRNA_43165",NA,NA
"Muscle","OG_0021411",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","XM_030291986.4.169","XM_030291986.4",NA,"OLFML3"
"Muscle","OG_0021411",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","OLFML3-like_stringtie_mRNA_17374","OLFML3-like_stringtie_mRNA_17374",NA,NA
"Muscle","OG_0021411",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","XM_030291986.4.170","XM_030291986.4",NA,"OLFML3"
"Muscle","OG_0021411",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","XM_030291986.4.8014","XM_030291986.4",NA,"OLFML3"
"Muscle","OG_0021411",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","XM_030291986.4.234","XM_030291986.4",NA,"OLFML3"
"Muscle","OG_0021411",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","XM_030291986.4.856","XM_030291986.4",NA,"OLFML3"
"Muscle","OG_0021411",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","OLFML3-like_stringtie_mRNA_27810","OLFML3-like_stringtie_mRNA_27810",NA,NA
"Muscle","OG_0021411",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","XM_030291986.4.1185","XM_030291986.4",NA,"OLFML3"
"Muscle","OG_0021421",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030285627.4.90","XM_030285627.4",NA,"CLDN5"
"Muscle","OG_0021421",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","Cldn5-like_stringtie_mRNA_46485","Cldn5-like_stringtie_mRNA_46485",NA,NA
"Muscle","OG_0021421",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","Cldn5-like_stringtie_mRNA_50738","Cldn5-like_stringtie_mRNA_50738",NA,NA
"Muscle","OG_0021421",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030285627.4.65","XM_030285627.4",NA,"CLDN5"
"Muscle","OG_0021421",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","Cldn5-like_stringtie_mRNA_425","Cldn5-like_stringtie_mRNA_425",NA,NA
"Muscle","OG_0021421",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_030285627.4.67","XM_030285627.4",NA,"CLDN5"
"Muscle","OG_0021421",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","Cldn5-like_stringtie_mRNA_58788","Cldn5-like_stringtie_mRNA_58788",NA,NA
"Muscle","OG_0021421",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Cldn5-like_stringtie_mRNA_1989","Cldn5-like_stringtie_mRNA_1989",NA,NA
"Muscle","OG_0021421",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","Cldn5-like_stringtie_mRNA_34655","Cldn5-like_stringtie_mRNA_34655",NA,NA
"Muscle","OG_0021514",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_002191674.7.28","XM_002191674.7",NA,"RPS12"
"Muscle","OG_0021514",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","RPS12-like_stringtie_mRNA_36787","RPS12-like_stringtie_mRNA_36787",NA,NA
"Muscle","OG_0021514",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","RPS12-like_stringtie_mRNA_7749","RPS12-like_stringtie_mRNA_7749",NA,NA
"Muscle","OG_0021514",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","RPS12-like_stringtie_mRNA_12290","RPS12-like_stringtie_mRNA_12290",NA,NA
"Muscle","OG_0021514",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","RPS12-like_stringtie_mRNA_40709","RPS12-like_stringtie_mRNA_40709",NA,NA
"Muscle","OG_0021514",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","RPS12-like_stringtie_mRNA_13853","RPS12-like_stringtie_mRNA_13853",NA,NA
"Muscle","OG_0021514",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_030267947.4.190","XM_030267947.4",NA,"RPS12"
"Muscle","OG_0021514",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","RPS12-like_stringtie_mRNA_19150","RPS12-like_stringtie_mRNA_19150",NA,NA
"Muscle","OG_0021514",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","RPS12-like_stringtie_mRNA_43001","RPS12-like_stringtie_mRNA_43001",NA,NA
"Muscle","OG_0021547",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_002199839.7.1","XM_002199839.7",NA,"WASHC3"
"Muscle","OG_0021547",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","WASHC3-like_stringtie_mRNA_9058","WASHC3-like_stringtie_mRNA_9058",NA,NA
"Muscle","OG_0021547",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","WASHC3-like_stringtie_mRNA_43655","WASHC3-like_stringtie_mRNA_43655",NA,NA
"Muscle","OG_0021547",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_012569228.5.185","XM_012569228.5",NA,"WASHC3"
"Muscle","OG_0021547",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","WASHC3-like_stringtie_mRNA_25507","WASHC3-like_stringtie_mRNA_25507",NA,NA
"Muscle","OG_0021547",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_002199839.7.98","XM_002199839.7",NA,"WASHC3"
"Muscle","OG_0021547",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","WASHC3-like_stringtie_mRNA_36517","WASHC3-like_stringtie_mRNA_36517",NA,NA
"Muscle","OG_0021547",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_012569228.5.2","XM_012569228.5",NA,"WASHC3"
"Muscle","OG_0021547",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","WASHC3-like_stringtie_mRNA_54080","WASHC3-like_stringtie_mRNA_54080",NA,NA
"Muscle","OG_0021752",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","LY6E-like_stringtie_mRNA_39003","LY6E-like_stringtie_mRNA_39003",NA,NA
"Muscle","OG_0021752",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_030263976.4.356","XM_030263976.4",NA,"LOC100190135"
"Muscle","OG_0021752",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","NM_001245635.1.500","NM_001245635.1",NA,"LOC100190135"
"Muscle","OG_0021752",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","LY6E-like_stringtie_mRNA_36437","LY6E-like_stringtie_mRNA_36437",NA,NA
"Muscle","OG_0021752",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_030263976.4.3741","XM_030263976.4",NA,"LOC100190135"
"Muscle","OG_0021752",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_030263976.4.23","XM_030263976.4",NA,"LOC100190135"
"Muscle","OG_0021752",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_012572134.5.925","XM_012572134.5",NA,"LOC100190135"
"Muscle","OG_0021752",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_012572134.5.102","XM_012572134.5",NA,"LOC100190135"
"Muscle","OG_0021752",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_012572134.5.1156","XM_012572134.5",NA,"LOC100190135"
"Muscle","OG_0021758",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_072923314.1.1","XM_072923314.1",NA,"APOLD1"
"Muscle","OG_0021758",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_072923314.1.47","XM_072923314.1",NA,"APOLD1"
"Muscle","OG_0021758",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_3061","stringtie_mRNA_3061",NA,NA
"Muscle","OG_0021758",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_072923314.1.10","XM_072923314.1",NA,"APOLD1"
"Muscle","OG_0021758",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","APOLD1-like_stringtie_mRNA_30645","APOLD1-like_stringtie_mRNA_30645",NA,NA
"Muscle","OG_0021758",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_072923314.1.65","XM_072923314.1",NA,"APOLD1"
"Muscle","OG_0021758",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","APOLD1-like_stringtie_mRNA_59549","APOLD1-like_stringtie_mRNA_59549",NA,NA
"Muscle","OG_0021758",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","stringtie_mRNA_4973","stringtie_mRNA_4973",NA,NA
"Muscle","OG_0021758",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_072923314.1.5","XM_072923314.1",NA,"APOLD1"
"Muscle","OG_0021817",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_030291618.4.172","XM_030291618.4",NA,"LAMTOR1"
"Muscle","OG_0021817",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_030291618.4.310","XM_030291618.4",NA,"LAMTOR1"
"Muscle","OG_0021817",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","LAMTOR1-like_stringtie_mRNA_54779","LAMTOR1-like_stringtie_mRNA_54779",NA,NA
"Muscle","OG_0021817",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","LAMTOR1-like_stringtie_mRNA_39289","LAMTOR1-like_stringtie_mRNA_39289",NA,NA
"Muscle","OG_0021817",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","LAMTOR1-like_stringtie_mRNA_20883","LAMTOR1-like_stringtie_mRNA_20883",NA,NA
"Muscle","OG_0021817",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_030291618.4.135","XM_030291618.4",NA,"LAMTOR1"
"Muscle","OG_0021817",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","LAMTOR1-like_stringtie_mRNA_60148","LAMTOR1-like_stringtie_mRNA_60148",NA,NA
"Muscle","OG_0021817",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_030291618.4.103","XM_030291618.4",NA,"LAMTOR1"
"Muscle","OG_0021817",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030291618.4.3167","XM_030291618.4",NA,"LAMTOR1"
"Muscle","OG_0021827",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","EIF3I-like_stringtie_mRNA_35206","EIF3I-like_stringtie_mRNA_35206",NA,NA
"Muscle","OG_0021827",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","EIF3I-like_stringtie_mRNA_66331","EIF3I-like_stringtie_mRNA_66331",NA,NA
"Muscle","OG_0021827",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","NM_001164351.1.209","NM_001164351.1",NA,"EIF3I"
"Muscle","OG_0021827",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","NM_001164351.1.293","NM_001164351.1",NA,"EIF3I"
"Muscle","OG_0021827",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","EIF3I-like_stringtie_mRNA_17457","EIF3I-like_stringtie_mRNA_17457",NA,NA
"Muscle","OG_0021827",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","EIF3I-like_stringtie_mRNA_42903","EIF3I-like_stringtie_mRNA_42903",NA,NA
"Muscle","OG_0021827",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","EIF3I-like_stringtie_mRNA_2287","EIF3I-like_stringtie_mRNA_2287",NA,NA
"Muscle","OG_0021827",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","NM_001164351.1.70","NM_001164351.1",NA,"EIF3I"
"Muscle","OG_0021827",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","NM_001164351.1.2273","NM_001164351.1",NA,"EIF3I"
"Muscle","OG_0021898",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","OSBPL2-like_stringtie_mRNA_20672","OSBPL2-like_stringtie_mRNA_20672",NA,NA
"Muscle","OG_0021898",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","OSBPL2-like_stringtie_mRNA_19790","OSBPL2-like_stringtie_mRNA_19790",NA,NA
"Muscle","OG_0021898",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","OSBPL2-like_stringtie_mRNA_5434","OSBPL2-like_stringtie_mRNA_5434",NA,NA
"Muscle","OG_0021898",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","OSBPL2-like_stringtie_mRNA_30708","OSBPL2-like_stringtie_mRNA_30708",NA,NA
"Muscle","OG_0021898",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","OSBPL2-like_stringtie_mRNA_38514","OSBPL2-like_stringtie_mRNA_38514",NA,NA
"Muscle","OG_0021898",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","OSBPL2-like_stringtie_mRNA_25856","OSBPL2-like_stringtie_mRNA_25856",NA,NA
"Muscle","OG_0021898",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","OSBPL2-like_stringtie_mRNA_49896","OSBPL2-like_stringtie_mRNA_49896",NA,NA
"Muscle","OG_0021898",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","OSBPL2-like_stringtie_mRNA_45985","OSBPL2-like_stringtie_mRNA_45985",NA,NA
"Muscle","OG_0021898",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","OSBPL2-like_stringtie_mRNA_51678","OSBPL2-like_stringtie_mRNA_51678",NA,NA
"Muscle","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_002194252.6.33","XM_002194252.6",NA,"PPDPF"
"Muscle","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","ppdpf-a-like_stringtie_mRNA_19676","ppdpf-a-like_stringtie_mRNA_19676",NA,NA
"Muscle","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","ppdpf-a-like_stringtie_mRNA_5554","ppdpf-a-like_stringtie_mRNA_5554",NA,NA
"Muscle","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_002194252.6.42","XM_002194252.6",NA,"PPDPF"
"Muscle","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_002194252.6.166","XM_002194252.6",NA,"PPDPF"
"Muscle","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","ppdpf-a-like_stringtie_mRNA_25772","ppdpf-a-like_stringtie_mRNA_25772",NA,NA
"Muscle","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_002194252.6.132","XM_002194252.6",NA,"PPDPF"
